source,target,length
96082197_,864960555_,57.75
96084414_,8049093660_,28.516
96084414_,96084765_,34.854
96086041_,1960954879_,90.643
96086041_,1960954878_,27.53
102962468_,7985652887_,6.502
108332713_,108334357_,37.807
108337334_,108337957_,104.91
108337334_,1280207348_,13.633
108337334_,7505678264_,9.128
122671181_,2360732731_,9.807
122671181_,1558429825_,11.065
122671181_,1605031251_,21.543000000000003
122712626_,298299292_,59.764
122712626_,1298312613_,127.321
122712626_,298299291_,73.358
122712628_,298299232_,103.90100000000001
122712628_,1297915138_,131.328
207482286_,236862807_,2.886
207482286_,236858408_,13.178
207482286_,735009413_,38.010999999999996
207558911_,735042690_,133.08
207558911_,1122666475_,139.89499999999998
207558911_,7394550429_,29.409
207563317_,7394550429_,115.416
207563317_,7394547936_,19.377
207563317_,1593620230_,68.281
207564568_,207567185_,8.999
207564568_,735391277_,139.526
207564568_,8891192329_,228.34699999999998
207564569_,207567185_,114.266
207564569_,207564570_,29.767
207564569_,735042703_,101.871
207564569_,735042711_,114.892
207564570_,735042690_,116.553
207564570_,8121402799_,14.238
207567185_,735391284_,142.85
207567185_,735042722_,109.563
207568067_,1593620051_,10.162
207568067_,4322519846_,17.773
207568067_,1973883180_,23.858
235411350_,735009428_,68.29
235411350_,236862135_,33.258
236858408_,1973962692_,14.097000000000001
236862135_,236862807_,296.216
236862807_,735009413_,35.322
236863201_,7985652889_,14.479
254436777_,1311644660_,34.058
254436777_,254438493_,37.756
254438493_,7432949008_,33.165
254438494_,254438495_,33.331
254438494_,270712105_,43.306
254438494_,254438506_,64.334
254438495_,254438566_,60.011
254438506_,254438566_,37.573
254438506_,7432949008_,60.214
254438566_,7429209280_,23.672
255469328_,941091150_,8.107
255469328_,255469345_,141.78
255469345_,255469346_,43.539
255469346_,5244123388_,46.664
255469346_,919741078_,61.394
255469346_,255575878_,81.662
255469346_,919741101_,26.82
255469385_,919741094_,26.244
255469385_,739080844_,45.007000000000005
255469385_,919638399_,11.166
255469395_,919728104_,6.495
255469395_,666087491_,3.511
255469395_,3395377496_,28.036
255469396_,1176868201_,41.697
255469396_,2797891451_,79.188
255469396_,255575736_,101.59100000000001
255573402_,919731085_,6.977
255573402_,255574683_,56.022
255573403_,255573825_,5.842
255573403_,1648342168_,10.519
255573403_,666087474_,18.118
255573403_,255574477_,24.578
255573404_,666087474_,24.749
255573404_,5244123340_,79.38000000000001
255573404_,5244123340_,32.275000000000006
255573825_,255574478_,14.41
255573825_,666087474_,18.755
255573826_,666087491_,39.499
255573826_,6507104163_,39.784
255573826_,666087486_,16.829
255574428_,3395377496_,15.11
255574428_,666087502_,60.156000000000006
255574428_,919731079_,39.839
255574428_,3394437899_,12.718
255574435_,6507104157_,36.414
255574435_,255574478_,43.234
255574435_,255574477_,39.898
255574477_,255574921_,134.899
255574477_,255574478_,20.928
255574477_,1648342168_,22.727
255574477_,255574922_,92.803
255574576_,255575736_,65.837
255574576_,255574683_,88.239
255574576_,255574919_,70.533
255574683_,919731085_,32.716
255574919_,255574921_,106.376
255574919_,739080826_,12.018
255574919_,807931853_,19.71
255574919_,2797891451_,159.712
255574920_,1648342168_,174.071
255574920_,739080826_,93.432
255574920_,919731085_,133.90099999999998
255574920_,255574921_,78.24600000000002
255574921_,724366887_,57.196
255574922_,724366887_,45.029
255574922_,919731079_,22.185
255575434_,919741078_,24.553
255575434_,260752684_,8.872
255575434_,919731080_,14.049
255575434_,724390137_,33.205
255575478_,724422937_,36.313
255575478_,919728115_,7.989
255575478_,919731086_,10.391
255575501_,919728115_,30.395
255575501_,919728104_,13.696
255575501_,7526445214_,3.947
255575558_,255575559_,11.923
255575558_,919728124_,9.235
255575559_,2797891451_,41.73
255575559_,666087502_,45.55
255575736_,941091216_,203.366
255575876_,666087493_,83.044
255575876_,7416302958_,97.406
255575878_,666087497_,22.744
255575878_,919728090_,10.404
255575878_,666087493_,44.989
255678931_,255678936_,83.56
255678931_,255678932_,27.198
255678931_,7525286544_,84.744
255678932_,7523893451_,12.111
255678932_,7523893495_,1.245
255678936_,282218967_,22.027
255678936_,1419066325_,62.396
255679679_,5480833478_,6.494
255679679_,5480833477_,7.859
255697000_,5146341249_,23.23
255697000_,3925964620_,49.65999999999999
255697000_,2104376780_,49.602000000000004
260752684_,919741089_,3.925
260752684_,919741078_,22.655
260753089_,919728088_,5.817
260753089_,724378243_,13.487
260753089_,724422950_,38.55
265563776_,265563778_,45.668
265565434_,267342170_,42.118
265565434_,265565438_,105.808
265565438_,7877392059_,143.201
265565438_,267342172_,37.495
266821716_,995867183_,37.925
266821716_,995867127_,10.741
266821716_,778647972_,50.053999999999995
266821720_,266821724_,53.794
266821723_,266821724_,74.705
266821723_,1116007711_,16.848
266821723_,1115938131_,24.829
266821723_,1116007660_,42.131
266821724_,268624615_,15.721
266821725_,266821729_,15.873
266821725_,1115987220_,28.377000000000002
266821725_,1116007711_,35.607
266821726_,266821728_,66.644
266821727_,266821728_,27.705
266821727_,1115987242_,29.974
266821727_,1115987164_,16.929000000000002
266821728_,1116007715_,45.91
266821729_,1116007715_,21.938
266821729_,776881032_,58.617000000000004
267342169_,267342170_,184.334
267342170_,2360742427_,17.557000000000002
267342171_,7877392060_,23.749
267342171_,2104376743_,34.007999999999996
267342172_,6801396075_,27.553
267342172_,2180742988_,28.519
277313650_,4897234614_,14.39
277313650_,4897234609_,10.834
277336608_,277336614_,14.114
277336608_,2104376781_,8.121
277336614_,277336615_,8.226
277336615_,2104376781_,14.247
277336615_,1321785864_,164.039
277474200_,387840694_,13.794
277474200_,6017246000_,1.243
280835459_,8418362284_,30.952
280835459_,280835506_,77.297
280835506_,8418738297_,7.046
280835506_,990934456_,28.85
281608833_,8339646081_,106.939
281608833_,3925911486_,12.165000000000001
281608833_,5898995363_,9.32
281610884_,6561682324_,24.745
281610884_,8339646086_,11.743
282218630_,701432016_,4.402
282218630_,10074518838_,41.847
282218843_,9028639434_,68.306
282218967_,10074518831_,28.032
282218967_,10074518839_,39.854
286963671_,2319988356_,24.612
298299216_,298299239_,99.175
298299216_,298299218_,88.718
298299218_,298299230_,24.807
298299218_,298299220_,47.688
298299220_,6775141447_,18.614
298299220_,298299239_,41.708
298299230_,1297915138_,42.549
298299230_,298299231_,37.985
298299231_,298299232_,42.585
298299231_,6775141447_,15.798
298299232_,298299276_,184.466
298299239_,926473199_,63.81
298299239_,1119515974_,21.737000000000002
298299280_,1298312619_,14.07
298299280_,298299283_,94.957
298299283_,298299291_,91.596
298299283_,298299306_,166.707
298299283_,743020459_,75.26599999999999
298299283_,10210124861_,187.811
298299284_,1298312611_,95.464
298299284_,298299285_,174.57999999999998
298299285_,1298312610_,11.306
298299285_,1298312619_,241.684
298299285_,4339611086_,19.23
298299291_,743020459_,57.406
298299291_,298299292_,41.315
298299306_,1298312611_,100.635
298299306_,1298312610_,142.52200000000002
298299306_,1298312619_,197.456
298299513_,1297915166_,43.791
298299522_,8121402794_,115.783
298299522_,321725545_,74.194
298299611_,534577807_,22.037
298299611_,3922688290_,80.006
300413476_,300425813_,20.134
300425785_,300425790_,44.731
300425785_,2180741854_,106.915
300425789_,860183708_,11.273
300425789_,300425790_,44.014
300425789_,2180742987_,87.943
300425789_,2104376776_,42.577
300425806_,2152475775_,28.101999999999997
300425813_,300425814_,35.967
300425814_,300425819_,100.077
300425819_,2104376786_,66.54
300425835_,860183697_,11.541
300425843_,300425845_,53.292
300425845_,860183697_,28.198
300425896_,4366376536_,14.876
300425896_,1938018120_,14.177
300425901_,4366376536_,41.91
300425901_,4366376538_,40.181000000000004
302397675_,8068101660_,4.235
304938059_,1140790847_,26.606
304938059_,1315594756_,30.153
304938059_,1317875005_,31.747
306461357_,3922716978_,8.776
306461357_,3922716665_,11.678
306461663_,306461682_,10.61
306461663_,1119490642_,51.298
306461663_,3922716978_,77.51
306462297_,306462392_,90.557
306462537_,407098828_,100.729
306462537_,306462607_,98.05699999999999
306462830_,306463107_,86.851
306463030_,306464193_,11.896
306463030_,3840781182_,16.675
306463030_,306464368_,29.779
306463107_,864960601_,17.978
306464193_,6566555930_,38.56
306464193_,306464368_,40.016
306464368_,5460261627_,72.01599999999999
306466107_,5460261648_,71.5
307847785_,307847796_,48.957
307847785_,1277962898_,27.480000000000004
307847796_,7752006078_,27.48
312670730_,1287490238_,44.653
312670772_,8508503780_,12.795
312670772_,995867860_,83.83
316311919_,1268387319_,27.785
316311919_,1268387319_,79.132
316311920_,777123433_,9.315
316311920_,776999464_,27.084
321725545_,1639870492_,21.384999999999998
321725556_,534577807_,32.111
321725556_,1639870492_,49.126
321725556_,3862896682_,103.55900000000001
345835667_,3394437924_,16.935
345835667_,345836144_,32.821
345835667_,919731079_,17.951
345836144_,3394437924_,72.943
345836144_,724366887_,12.501999999999999
356286873_,2194686372_,3.888
356286874_,2194786530_,10.677
356286874_,356286876_,19.811
356286874_,2194686372_,5.026
356286876_,2194782796_,16.429
356286876_,2194668461_,11.705
356286876_,2194686380_,5.9910000000000005
356286883_,4064309710_,191.746
356286893_,2194809048_,12.831
356286893_,356286894_,17.248
356286893_,6210383778_,205.659
356286894_,3370178609_,22.841
356286894_,2194804475_,6.4350000000000005
356286895_,3370178621_,26.506
356286895_,2194804475_,11.046
356778726_,7755332891_,169.922
356809870_,7184297266_,74.176
356809870_,2194786530_,86.557
356809870_,2194809058_,284.678
356809886_,7184297266_,109.645
371156457_,7644979847_,26.054
376491497_,7656248963_,2.31
376491497_,7544457415_,39.205000000000005
376491704_,376491721_,40.586
376491721_,1156301619_,36.144
376491721_,1156301594_,62.018
376491721_,1156301612_,55.150999999999996
376496875_,376496966_,59.687
376496875_,376496966_,67.208
385181199_,385181208_,75.804
385181208_,1094860302_,116.375
385181208_,926473210_,81.099
385309979_,6561682293_,17.133
385309979_,6586349290_,58.958
385312258_,7852668872_,81.168
386254358_,1691189735_,28.162999999999997
387545875_,387545878_,53.436
387545875_,387545878_,88.491
387840694_,6017303621_,25.298
387840694_,387842301_,31.743
387842301_,6568760605_,6.829000000000001
387940757_,387940759_,84.102
387940759_,1938018124_,103.918
388271710_,759903748_,40.894
388271710_,5956858287_,47.039
388271710_,6434062515_,15.552
391097331_,6306940331_,14.676
391097331_,8194227007_,50.022
391596009_,391596487_,85.054
391596487_,391597055_,84.632
391596487_,391596489_,49.715
391596489_,1131446902_,4.038
391597055_,7563549229_,2.902
391599792_,1263657535_,51.043
391599792_,391600713_,101.40899999999999
391600713_,6602656097_,7.426
391600713_,8870875178_,35.332
391602104_,414798360_,126.247
392512612_,6024047911_,31.392
392512612_,407098828_,28.168
392512612_,407100051_,38.314
392512699_,6010588330_,33.427
392513282_,6017246000_,25.493
392513282_,1938018125_,145.457
392514197_,1691189736_,21.47
407098828_,407100051_,13.473
415142094_,418308386_,21.677
415142094_,415142649_,83.007
415142648_,1106651524_,6.946
415142648_,1106651390_,104.111
415142649_,415142909_,17.162
415142649_,1108317792_,61.126
415142761_,1106651407_,47.177
415142761_,415142764_,2.73
415142761_,415142763_,7.142
415142763_,415142765_,9.081
415142763_,415142912_,58.325
415142764_,415142765_,1.544
415142764_,415142911_,78.49
415142909_,1106651407_,31.648
415142909_,415142911_,3.893
415142912_,7944033153_,15.515999999999998
415142912_,6561682307_,130.183
427604651_,1277210410_,6.947
427604651_,427604654_,50.918
427604654_,8172733831_,50.224
443034233_,8308257930_,12.428
443034233_,8308257942_,18.453
443034233_,1176892957_,11.883
443370114_,7721107040_,43.998
443370114_,1135445377_,56.981
443666758_,9268209104_,5.282
443666758_,5203355746_,50.783
443666762_,3527782559_,13.147
443666762_,9268209098_,6.625
443710240_,1210881606_,12.563
443710240_,443710241_,59.499
506861598_,1691189557_,118.384
506861598_,1691189588_,45.753
506861598_,1691189553_,110.75
514414974_,2250382754_,19.505
514414974_,8461162518_,26.496
514414974_,8461162524_,10.387
534577807_,865278026_,17.541
564744100_,570222517_,6.916
564744100_,5203362861_,27.387
564744100_,1598264921_,96.651
570222517_,3527782551_,13.293
570222517_,3022991012_,98.973
610908166_,610908172_,126.90199999999999
610908166_,610908168_,171.85500000000002
610908166_,5838630852_,80.70900000000002
610908166_,4339611082_,24.204
610908167_,610908172_,29.863
610908168_,1094860279_,27.58
610908172_,610908173_,45.423
610908172_,743020420_,33.001
610908173_,4339611083_,153.992
666087486_,954141652_,18.762
666087486_,7425033515_,22.036
666087487_,666087489_,9.926
666087487_,954141652_,22.669
666087487_,919728118_,43.689
666087489_,919728122_,22.056
666087491_,666087503_,12.84
666087497_,724422950_,7.261
666087497_,919728122_,28.793
666087502_,919728104_,67.125
666087503_,7526445214_,5.303
666087503_,666087504_,25.318
666087504_,724378243_,6.08
666087504_,919728118_,8.885
666087506_,919741078_,25.034
666087506_,5244123388_,3.616
666087506_,919741089_,18.439
701169640_,5515456580_,43.769999999999996
721105028_,5142610265_,7.035
721105028_,721105035_,50.16
721105028_,4210765393_,94.453
721105035_,721105037_,13.817
721105035_,3946099607_,51.18
721105037_,721105039_,76.986
721105039_,3946099602_,6.246
721105039_,1126467085_,83.345
721105069_,4210764784_,24.411
721105069_,7995737677_,69.446
721105069_,1285404592_,104.376
721134706_,7436893989_,37.133
721134706_,7746290969_,43.125
721134706_,882800144_,118.723
724378243_,7526445214_,25.056
724378243_,919728087_,34.907
724382738_,724384063_,9.661
724382738_,724383925_,8.879
724382738_,724382798_,9.833
724382777_,724384269_,8.507
724382777_,724382798_,8.85
724382777_,724383925_,8.59
724382798_,724384132_,2.203
724383236_,724384269_,7.822
724383236_,724383995_,14.293
724383236_,919731080_,33.311
724383925_,724383995_,2.109
724383995_,5244123385_,15.351
724384063_,5244123385_,7.779
724384063_,5244123384_,10.657
724384063_,724384132_,23.93
724384132_,724384269_,21.783
724384269_,724390137_,7.363
724390137_,919728116_,14.714
724422937_,919728124_,28.474
724422937_,724422939_,5.307
724422939_,724422957_,12.278
724422939_,724422960_,11.634
724422947_,724422955_,53.41499999999999
724422947_,919731080_,14.553
724422947_,5244123385_,29.095
724422949_,724422960_,25.524
724422949_,919731086_,3.473
724422949_,919731089_,2.845
724422950_,919728099_,13.389
724422954_,919728116_,29.373
724422954_,919728090_,17.451
724422954_,5244123388_,32.87
724422955_,724422957_,18.469
724422955_,919728124_,11.754
724422957_,724422960_,23.951999999999998
727341596_,727341601_,34.638
727341596_,919782743_,7.786
727341596_,1699764726_,74.176
727341599_,3679100870_,27.733
727341599_,3679100887_,21.369
727341599_,1699764752_,8.324
727341600_,3679100880_,31.482
727341600_,1699764681_,21.418
727341600_,1699764628_,21.887999999999998
727341601_,727341602_,75.661
727341601_,919782740_,23.935
727341601_,919782729_,6.771
727341602_,3679100870_,31.531
727341602_,1699764720_,25.601
727341602_,1699764681_,21.122
727341604_,759784947_,60.9
727341604_,759784910_,57.766
735009396_,7985652888_,4.181
735009396_,735009428_,65.778
735009396_,735009413_,243.26800000000003
735009413_,7985652889_,2.217
735009413_,7985652889_,2.217
735009426_,1737443923_,4.393
735009426_,1737436877_,11.549
735009428_,7985652887_,8.562
735042690_,735042711_,29.982
735042690_,8121402794_,14.638
735042703_,735042722_,106.828
735042706_,735391284_,94.163
735042706_,1593620051_,123.682
735042706_,735042724_,122.581
735042706_,7394550429_,125.501
735042706_,735391277_,100.442
735042711_,735042724_,133.623
735042724_,7394550429_,8.252
735391277_,735391284_,8.097
735391277_,735391283_,18.208
739080826_,807931853_,18.147
739080828_,919629163_,25.555
739080828_,919629163_,23.866
739080828_,919629161_,58.693000000000005
739080844_,769958690_,165.468
739080844_,919741094_,32.492000000000004
743020420_,5838630852_,130.486
759784910_,759784947_,84.73
759801319_,759801334_,29.167
759801328_,7335028465_,20.369
759801328_,1211050606_,26.205
759801328_,8418619469_,33.652
759801331_,759801338_,5.834
759801334_,1211050606_,27.85
759801338_,8418619460_,20.009
759801338_,7843989534_,43.278000000000006
759903722_,759903748_,26.433
759903722_,759903750_,82.495
759903722_,759903734_,62.921
759903728_,759903750_,26.213
759903728_,5956858287_,51.918
759903734_,759903748_,81.982
765883321_,8495115344_,4.216
765891059_,8436834888_,8.32
765891059_,8437729137_,4.617
765891059_,5203369157_,4.94
765891110_,8436834888_,7.23
765891110_,5203369157_,6.116
765891110_,8758292906_,5.158
765891136_,8758292905_,4.007
765891136_,5203369157_,4.917
766490939_,3983732745_,218.17000000000002
766490939_,8332071466_,77.246
769958690_,919741055_,32.793
769958690_,4591556879_,67.883
776736148_,8328675203_,3.627
776736148_,8328675216_,36.792
776736148_,776736195_,25.0
776736148_,1115987183_,55.6
776736161_,776736270_,9.949
776736161_,776736245_,57.983000000000004
776736161_,776736171_,20.548
776736167_,778647985_,7.521
776736167_,776736201_,37.707
776736167_,776736273_,13.363
776736171_,996533383_,62.8
776736171_,1115962849_,19.683
776736174_,778647970_,4.849
776736174_,8328810542_,62.157
776736174_,8328810544_,65.53999999999999
776736183_,776736249_,36.181
776736183_,1115938131_,22.765
776736183_,8328675216_,43.522
776736187_,1115962835_,30.232
776736187_,778647973_,53.955
776736187_,1115962866_,53.857000000000006
776736191_,776736281_,45.737
776736191_,776736206_,12.939
776736191_,1115987185_,8.184999999999999
776736195_,1115987183_,46.051
776736195_,1115987252_,17.406
776736201_,776736213_,23.897
776736201_,1115987217_,20.293999999999997
776736206_,776736241_,47.206
776736206_,1115987171_,7.131
776736207_,776736265_,38.086
776736207_,776736241_,42.73199999999999
776736213_,1115987183_,6.972
776736213_,1116007632_,33.959
776736213_,776736249_,16.387999999999998
776736220_,8328810544_,4.011
776736220_,1115938161_,10.444
776736220_,776736238_,11.066
776736234_,1115962874_,6.602
776736234_,996533383_,17.964
776736234_,1115962817_,40.22
776736234_,9083849217_,54.032000000000004
776736238_,8328810542_,4.422
776736238_,1115987252_,15.129
776736241_,776736281_,10.313
776736245_,778647984_,4.548
776736245_,776736270_,47.525
776736249_,1116007660_,12.081
776736270_,1115962817_,17.512
776736273_,778647981_,7.652
776736273_,1115987217_,20.814
776736281_,1115962874_,11.718
776736295_,778717520_,134.174
776736295_,1115938161_,22.134
776736295_,1115938135_,9.652999999999999
776771983_,5196797573_,3.655
776943735_,3946099602_,9.63
776943735_,1285404592_,118.96799999999999
776999464_,851320215_,14.777
776999464_,777123433_,31.897
776999468_,777123433_,31.259
777192735_,7855108808_,6.213
777192735_,7855108830_,3.023
777192735_,7855108811_,45.063
777192775_,5585301335_,19.019
777192775_,777192894_,43.095
777192775_,1271376055_,34.86
777192785_,8323860629_,5.579
777192785_,7985579756_,5.813000000000001
777192829_,8758292874_,11.366
777192829_,8437762235_,13.219000000000001
777192829_,777192949_,52.04600000000001
777192864_,777192894_,82.406
777192864_,7985579747_,26.264999999999997
777192864_,777192949_,55.754
777192894_,7855108838_,12.922
778647970_,1115962843_,12.519
778647970_,778647984_,4.852
778647972_,1115962870_,17.672
778647972_,778647973_,34.798
778647973_,1134273270_,8.169
778647981_,1115987171_,4.297
778647981_,778647985_,11.225
778647984_,1115962870_,13.56
778647985_,1115987176_,3.496
778647986_,1115987176_,24.455
778647986_,1115987164_,14.843
778647986_,1116007636_,15.175
778717520_,1115962866_,2.221
778717520_,778717521_,29.070999999999998
778717521_,996556248_,42.962
778718357_,1149141550_,16.657
779634605_,7394547936_,26.182000000000002
779634605_,1119503600_,73.791
779634605_,4384660046_,153.35700000000003
783795400_,851320683_,18.98
807931853_,919731085_,94.773
807945655_,5000477824_,33.734
833404890_,833404916_,14.921
833404890_,833404940_,10.43
833404890_,833404909_,14.719
833404891_,7844456080_,5.668
833404891_,7855129976_,3.107
833404891_,7855129765_,51.213
833404895_,833404944_,41.142
833404895_,833404916_,39.203
833404895_,833404932_,22.012999999999998
833404909_,833404940_,14.497
833404909_,833404930_,29.590999999999998
833404923_,833404936_,23.905
833404923_,833404940_,20.433
833404930_,851320150_,22.823
833404930_,1643690739_,27.936
833404932_,833404936_,10.391
833404936_,9966264737_,37.707
851320146_,1287490305_,20.48
851320146_,1287500619_,6.01
851320146_,1287490271_,71.355
851320150_,1287490305_,29.115
851320150_,1115814572_,43.237
851320683_,851320721_,14.359
851320683_,851320697_,74.12499999999999
851320697_,851320721_,59.63799999999999
860183693_,1027237558_,67.296
860183693_,3960591923_,82.785
860183693_,2180742984_,167.855
860183697_,2104376782_,116.26
860183704_,1120466283_,146.829
860183704_,860183706_,45.248
860183705_,2104376782_,12.237
860183705_,2104376743_,8.308
860183705_,2104376793_,12.027
860183706_,860183709_,87.146
860183708_,2104376793_,42.795
860183708_,2180742982_,98.16799999999999
862464665_,892950207_,155.411
862464696_,1109765914_,13.588
862464696_,862464796_,39.695
862464796_,1109765914_,7.229
864960555_,8028496502_,17.878
864960601_,6010588340_,13.492
865278026_,1504544855_,32.260999999999996
865278026_,1504544860_,18.599
866577717_,1141868543_,46.513999999999996
866577887_,8080327101_,4.666
866577887_,8080327035_,11.111
866577993_,866578035_,22.791
866577993_,8305153273_,51.848
866578035_,3925990505_,60.099999999999994
866578035_,1210775101_,43.431000000000004
866578207_,8212713670_,7.206
866578207_,8212713668_,34.622
866578207_,8212713679_,34.705999999999996
866578249_,1275616136_,28.781
866578376_,866578407_,131.632
866650037_,8401798707_,5.792
866650037_,866650087_,96.32000000000002
866650087_,8401798707_,66.595
885356098_,885356131_,41.088
885356098_,885356109_,53.593
885356103_,1280251807_,53.428000000000004
885356109_,1280251807_,23.03
885356109_,885356131_,14.043
886477534_,7849536876_,22.536
886477534_,7849536881_,23.245
886477534_,1414777269_,65.199
886477543_,7849582086_,8.209
886477543_,1414777284_,67.191
886477543_,7849536881_,19.794
886477563_,1414777262_,65.271
886477563_,7849536865_,9.201
886477563_,7849536876_,20.454
892950038_,8288640176_,8.054
892950038_,892950097_,174.642
892953664_,8201616199_,113.803
892953664_,5848420720_,51.798
892953672_,9555937660_,58.801
892953672_,1235487781_,213.865
892953672_,7503426158_,69.9
919626550_,7401591137_,24.229
919626557_,919626573_,12.095
919626557_,7401591137_,13.456
919626559_,919626573_,106.626
919626559_,919626561_,14.326
919626565_,7401591193_,119.785
919626565_,7429209183_,124.181
919629151_,4591556879_,55.048
919629151_,919629163_,46.024
919629151_,4591556855_,28.939
919629161_,1289587710_,15.249
919629162_,7432949096_,14.221
919638399_,1176868201_,32.334
919728087_,5244123384_,7.916
919728087_,919728110_,13.673
919728088_,919728118_,4.663
919728088_,919728122_,20.479
919728090_,919728099_,29.685
919728099_,919728116_,17.456
919728110_,919731081_,5.928
919728110_,919728115_,12.624
919731081_,919731089_,3.556
919731081_,919731086_,3.231
919731089_,5244123384_,10.099
919741055_,919741059_,12.23
919741055_,919741071_,26.887
919741055_,919741106_,26.92
919741059_,919741106_,23.966
919741059_,919741071_,23.588
919741071_,919741101_,264.252
919741078_,919741094_,130.173
919741094_,919741106_,136.358
919782729_,919782740_,30.059
919782729_,919782743_,34.298
926473199_,6775141447_,80.59200000000001
926473206_,926473210_,10.493
941090981_,1311644581_,38.524
941090981_,941091018_,225.307
941091150_,7432089428_,44.115
941091174_,7449297015_,13.342
941091197_,5515453619_,27.164
941091203_,5515453619_,6.638
941091203_,5515453610_,45.874
941091203_,1011806794_,27.73
941091216_,941091225_,50.546
941120048_,7731989914_,45.319
941120055_,7688768309_,18.781
941120068_,1292274430_,22.037
941120068_,7688768309_,100.257
941120089_,1289584269_,52.268
941156846_,7711190775_,29.336
941233614_,7597690230_,46.568999999999996
941233909_,941233934_,5.409
941233934_,5898890854_,38.834
954141652_,7425033515_,27.868000000000002
973649552_,973649556_,36.47
973649552_,973649557_,53.785000000000004
973649556_,1351876711_,31.810000000000002
973649557_,5605924628_,78.38300000000001
990934418_,1268634855_,20.395
990934418_,1268634855_,139.552
990934418_,1268682086_,22.525
990934421_,1268682062_,58.592
990934421_,1268634855_,22.455
990934436_,1268682062_,61.18
990934436_,9216813738_,6.637
990934436_,7695684949_,22.297
990934455_,8416286394_,4.808
990934455_,8424114674_,11.757
990934456_,8416347720_,28.816
990934497_,1141822830_,60.015
990934497_,9063146989_,8.177
990934497_,3926025074_,20.92
995867127_,1115962849_,29.081000000000003
995867127_,1115962849_,16.39
995867183_,1134273270_,41.694
995867183_,1134273274_,14.485
996533383_,1115962840_,11.205
996556248_,2730657067_,7.413
1011806789_,1011806794_,19.061999999999998
1011806794_,5515453611_,21.25
1019991259_,1126719655_,52.22
1023871559_,7749860997_,6.725
1023871559_,1937948440_,66.65
1023871613_,1230870043_,11.354
1023871613_,1023871650_,61.226
1023871613_,1023871650_,97.249
1027237558_,7579269822_,139.197
1094860279_,3765139277_,39.468
1094860279_,3765139293_,23.198
1094860291_,1094860302_,18.891
1094860291_,4339603429_,76.03299999999999
1094860308_,3765139285_,39.766000000000005
1094860308_,3765139294_,21.852
1095004073_,1115911766_,28.018
1095004073_,1115911859_,52.272999999999996
1095004078_,1115911916_,11.894
1095004132_,1115911677_,18.044
1095004132_,1115911826_,11.542
1106482659_,1126517225_,31.856
1106482659_,8154094266_,27.621
1106482659_,1106482697_,59.397
1106482697_,8154094266_,34.473
1106651390_,7944033153_,47.978
1106651390_,1106651550_,9.425
1106651476_,1106651524_,7.654
1106651476_,9197471094_,8.399
1106651476_,3818359139_,11.654
1106651524_,1106651550_,105.753
1106651550_,1106651580_,8.631
1106651553_,6873949004_,7.026
1106651553_,3818359108_,18.394
1106651553_,3818359076_,97.586
1106651580_,9197471094_,99.09
1108317687_,1108317801_,4.219
1108317687_,1108317727_,53.143
1108317687_,1108317714_,70.938
1108317691_,7865495716_,36.087
1108317691_,1770239303_,8.15
1108317691_,1108317755_,12.556000000000001
1108317714_,1108317758_,5.122
1108317714_,1108317792_,10.722
1108317716_,1108317792_,93.478
1108317716_,1108317750_,8.114
1108317727_,7865495716_,61.139
1108317750_,1108317788_,79.554
1108317750_,1108317789_,55.256
1108317750_,1108317758_,89.51
1108317755_,1108317801_,100.639
1108317755_,1108317788_,32.795
1108317758_,1108317789_,45.708
1108317788_,1108317789_,75.40299999999999
1108317789_,1108317801_,66.521
1109546271_,1126517229_,24.567
1115760652_,8092987064_,1.778
1115760652_,2104376758_,73.51100000000001
1115814572_,1287489509_,30.194
1115911677_,1115911859_,25.459
1115911677_,1115911826_,7.589
1115911730_,1115911766_,9.389
1115911730_,1115911957_,31.157
1115911730_,1115911957_,31.345999999999997
1115911766_,1115911916_,26.759
1115911859_,1115911880_,40.095
1115938080_,5196797577_,60.61
1115938080_,8328675213_,31.326
1115938131_,5196797573_,31.481
1115938135_,8508503780_,21.054
1115938135_,1115938138_,30.912
1115938138_,8328675212_,22.53
1115938138_,8328675203_,18.807
1115938161_,8328810547_,4.252
1115938161_,8328675212_,3.722
1115962817_,1115962843_,52.29
1115962835_,8328810557_,37.651
1115962835_,1115962883_,61.178
1115962840_,1115962874_,31.796
1115962843_,1115987210_,15.901
1115962866_,8328810557_,3.916
1115962870_,1115962883_,72.432
1115962883_,8328810547_,18.879
1115987164_,1115987242_,33.966
1115987171_,1115987185_,9.659
1115987176_,1115987242_,61.11899999999999
1115987185_,1115987237_,5.122
1115987210_,9083849217_,24.909
1115987210_,1115987239_,46.912
1115987217_,8328675267_,4.659
1115987220_,1116007632_,6.893
1115987220_,1116007636_,26.937
1115987237_,9083849217_,13.013
1115987237_,1115987239_,61.899
1115987237_,8328675267_,42.479
1115987239_,8328675287_,13.084
1115987252_,8328675287_,2.39
1116007632_,1116007660_,22.667
1116007636_,1116007715_,32.36
1116007660_,1116007711_,31.26
1116949690_,7579269822_,48.541
1116949690_,2180742978_,57.603
1119490642_,3765189234_,9.712
1119490642_,3922716658_,17.116999999999997
1119490643_,3764277440_,141.073
1119490643_,3765189228_,8.022
1119490643_,3922716665_,23.6
1119503600_,3922688296_,12.26
1119503600_,9814249421_,112.16
1119515974_,3922688296_,8.629
1119515974_,1119515984_,134.623
