code,predicted_pm2.5,geometry
916,5.88635, -0.1764236687483706 51.499972094314_ -0.1764236687483706 51.50103492893918_ -0.1781306540745993 51.50103492893918_ -0.1781306540745993 51.499972094314_ -0.1764236687483706 51.499972094314
917,5.7671432, -0.1764236687483706 51.50103492893918_ -0.1764236687483706 51.50209776356436_ -0.1781306540745993 51.50209776356436_ -0.1781306540745993 51.50103492893918_ -0.1764236687483706 51.50103492893918
918,5.7063403, -0.1764236687483706 51.50209776356436_ -0.1764236687483706 51.50316059818953_ -0.1781306540745993 51.50316059818953_ -0.1781306540745993 51.50209776356436_ -0.1764236687483706 51.50209776356436
919,4.863788, -0.1764236687483706 51.50316059818953_ -0.1764236687483706 51.504223432814705_ -0.1781306540745993 51.504223432814705_ -0.1781306540745993 51.50316059818953_ -0.1764236687483706 51.50316059818953
920,5.6691837, -0.1764236687483706 51.504223432814705_ -0.1764236687483706 51.505286267439885_ -0.1781306540745993 51.505286267439885_ -0.1781306540745993 51.504223432814705_ -0.1764236687483706 51.504223432814705
921,5.554708, -0.1764236687483706 51.505286267439885_ -0.1764236687483706 51.50634910206506_ -0.1781306540745993 51.50634910206506_ -0.1781306540745993 51.505286267439885_ -0.1764236687483706 51.505286267439885
922,5.374502, -0.1764236687483706 51.50634910206506_ -0.1764236687483706 51.50741193669024_ -0.1781306540745993 51.50741193669024_ -0.1781306540745993 51.50634910206506_ -0.1764236687483706 51.50634910206506
923,4.8078284, -0.1764236687483706 51.50741193669024_ -0.1764236687483706 51.50847477131541_ -0.1781306540745993 51.50847477131541_ -0.1781306540745993 51.50741193669024_ -0.1764236687483706 51.50741193669024
924,4.72606, -0.1764236687483706 51.50847477131541_ -0.1764236687483706 51.509537605940594_ -0.1781306540745993 51.509537605940594_ -0.1781306540745993 51.50847477131541_ -0.1764236687483706 51.50847477131541
925,4.421184, -0.1764236687483706 51.509537605940594_ -0.1764236687483706 51.51060044056577_ -0.1781306540745993 51.51060044056577_ -0.1781306540745993 51.509537605940594_ -0.1764236687483706 51.509537605940594
926,4.392395, -0.1764236687483706 51.51060044056577_ -0.1764236687483706 51.51166327519095_ -0.1781306540745993 51.51166327519095_ -0.1781306540745993 51.51060044056577_ -0.1764236687483706 51.51060044056577
927,4.6033087, -0.1764236687483706 51.51166327519095_ -0.1764236687483706 51.51272610981612_ -0.1781306540745993 51.51272610981612_ -0.1781306540745993 51.51166327519095_ -0.1764236687483706 51.51166327519095
928,4.6443825, -0.1764236687483706 51.51272610981612_ -0.1764236687483706 51.513788944441295_ -0.1781306540745993 51.513788944441295_ -0.1781306540745993 51.51272610981612_ -0.1764236687483706 51.51272610981612
929,4.4914823, -0.1764236687483706 51.513788944441295_ -0.1764236687483706 51.514851779066476_ -0.1781306540745993 51.514851779066476_ -0.1781306540745993 51.513788944441295_ -0.1764236687483706 51.513788944441295
930,4.5056753, -0.1764236687483706 51.514851779066476_ -0.1764236687483706 51.51591461369165_ -0.1781306540745993 51.51591461369165_ -0.1781306540745993 51.514851779066476_ -0.1764236687483706 51.514851779066476
931,4.413957, -0.1764236687483706 51.51591461369165_ -0.1764236687483706 51.51697744831683_ -0.1781306540745993 51.51697744831683_ -0.1781306540745993 51.51591461369165_ -0.1764236687483706 51.51591461369165
932,4.426504, -0.1764236687483706 51.51697744831683_ -0.1764236687483706 51.518040282942_ -0.1781306540745993 51.518040282942_ -0.1781306540745993 51.51697744831683_ -0.1764236687483706 51.51697744831683
933,4.4677978, -0.1764236687483706 51.518040282942_ -0.1764236687483706 51.519103117567184_ -0.1781306540745993 51.519103117567184_ -0.1781306540745993 51.518040282942_ -0.1764236687483706 51.518040282942
934,5.2255936, -0.1764236687483706 51.519103117567184_ -0.1764236687483706 51.52016595219236_ -0.1781306540745993 51.52016595219236_ -0.1781306540745993 51.519103117567184_ -0.1764236687483706 51.519103117567184
935,6.053323, -0.1781306540745993 51.46171004780764_ -0.1781306540745993 51.462772882432816_ -0.1798376394008279 51.462772882432816_ -0.1798376394008279 51.46171004780764_ -0.1781306540745993 51.46171004780764
936,7.2030754, -0.1781306540745993 51.462772882432816_ -0.1781306540745993 51.463835717058_ -0.1798376394008279 51.463835717058_ -0.1798376394008279 51.462772882432816_ -0.1781306540745993 51.462772882432816
937,6.551554, -0.1781306540745993 51.463835717058_ -0.1781306540745993 51.46489855168317_ -0.1798376394008279 51.46489855168317_ -0.1798376394008279 51.463835717058_ -0.1781306540745993 51.463835717058
938,6.626269, -0.1781306540745993 51.46489855168317_ -0.1781306540745993 51.46596138630835_ -0.1798376394008279 51.46596138630835_ -0.1798376394008279 51.46489855168317_ -0.1781306540745993 51.46489855168317
939,7.4204316, -0.1781306540745993 51.46596138630835_ -0.1781306540745993 51.467024220933524_ -0.1798376394008279 51.467024220933524_ -0.1798376394008279 51.46596138630835_ -0.1781306540745993 51.46596138630835
940,6.5023365, -0.1781306540745993 51.467024220933524_ -0.1781306540745993 51.468087055558705_ -0.1798376394008279 51.468087055558705_ -0.1798376394008279 51.467024220933524_ -0.1781306540745993 51.467024220933524
941,6.517925, -0.1781306540745993 51.468087055558705_ -0.1781306540745993 51.46914989018388_ -0.1798376394008279 51.46914989018388_ -0.1798376394008279 51.468087055558705_ -0.1781306540745993 51.468087055558705
942,6.497069, -0.1781306540745993 51.46914989018388_ -0.1781306540745993 51.47021272480905_ -0.1798376394008279 51.47021272480905_ -0.1798376394008279 51.46914989018388_ -0.1781306540745993 51.46914989018388
943,6.4883604, -0.1781306540745993 51.47021272480905_ -0.1781306540745993 51.47127555943423_ -0.1798376394008279 51.47127555943423_ -0.1798376394008279 51.47021272480905_ -0.1781306540745993 51.47021272480905
944,6.4915977, -0.1781306540745993 51.47127555943423_ -0.1781306540745993 51.472338394059406_ -0.1798376394008279 51.472338394059406_ -0.1798376394008279 51.47127555943423_ -0.1781306540745993 51.47127555943423
945,6.389228, -0.1781306540745993 51.472338394059406_ -0.1781306540745993 51.47340122868459_ -0.1798376394008279 51.47340122868459_ -0.1798376394008279 51.472338394059406_ -0.1781306540745993 51.472338394059406
946,6.202877, -0.1781306540745993 51.47340122868459_ -0.1781306540745993 51.47446406330976_ -0.1798376394008279 51.47446406330976_ -0.1798376394008279 51.47340122868459_ -0.1781306540745993 51.47340122868459
947,6.5101786, -0.1781306540745993 51.47446406330976_ -0.1781306540745993 51.47552689793494_ -0.1798376394008279 51.47552689793494_ -0.1798376394008279 51.47446406330976_ -0.1781306540745993 51.47446406330976
948,6.571518, -0.1781306540745993 51.47552689793494_ -0.1781306540745993 51.476589732560114_ -0.1798376394008279 51.476589732560114_ -0.1798376394008279 51.47552689793494_ -0.1781306540745993 51.47552689793494
949,5.50922, -0.1781306540745993 51.476589732560114_ -0.1781306540745993 51.477652567185295_ -0.1798376394008279 51.477652567185295_ -0.1798376394008279 51.476589732560114_ -0.1781306540745993 51.476589732560114
950,5.4345436, -0.1781306540745993 51.477652567185295_ -0.1781306540745993 51.47871540181047_ -0.1798376394008279 51.47871540181047_ -0.1798376394008279 51.477652567185295_ -0.1781306540745993 51.477652567185295
951,5.3848753, -0.1781306540745993 51.47871540181047_ -0.1781306540745993 51.47977823643564_ -0.1798376394008279 51.47977823643564_ -0.1798376394008279 51.47871540181047_ -0.1781306540745993 51.47871540181047
952,5.409918, -0.1781306540745993 51.47977823643564_ -0.1781306540745993 51.48084107106082_ -0.1798376394008279 51.48084107106082_ -0.1798376394008279 51.47977823643564_ -0.1781306540745993 51.47977823643564
953,5.381218, -0.1781306540745993 51.48084107106082_ -0.1781306540745993 51.481903905685996_ -0.1798376394008279 51.481903905685996_ -0.1798376394008279 51.48084107106082_ -0.1781306540745993 51.48084107106082
954,5.331125, -0.1781306540745993 51.481903905685996_ -0.1781306540745993 51.48296674031118_ -0.1798376394008279 51.48296674031118_ -0.1798376394008279 51.481903905685996_ -0.1781306540745993 51.481903905685996
955,6.4527526, -0.1781306540745993 51.48296674031118_ -0.1781306540745993 51.48402957493635_ -0.1798376394008279 51.48402957493635_ -0.1798376394008279 51.48296674031118_ -0.1781306540745993 51.48296674031118
956,6.4929976, -0.1781306540745993 51.48402957493635_ -0.1781306540745993 51.48509240956153_ -0.1798376394008279 51.48509240956153_ -0.1798376394008279 51.48402957493635_ -0.1781306540745993 51.48402957493635
957,6.6926727, -0.1781306540745993 51.48509240956153_ -0.1781306540745993 51.486155244186705_ -0.1798376394008279 51.486155244186705_ -0.1798376394008279 51.48509240956153_ -0.1781306540745993 51.48509240956153
958,6.7889423, -0.1781306540745993 51.486155244186705_ -0.1781306540745993 51.48721807881188_ -0.1798376394008279 51.48721807881188_ -0.1798376394008279 51.486155244186705_ -0.1781306540745993 51.486155244186705
959,6.6761937, -0.1781306540745993 51.48721807881188_ -0.1781306540745993 51.48828091343706_ -0.1798376394008279 51.48828091343706_ -0.1798376394008279 51.48721807881188_ -0.1781306540745993 51.48721807881188
960,7.6108103, -0.1781306540745993 51.48828091343706_ -0.1781306540745993 51.48934374806223_ -0.1798376394008279 51.48934374806223_ -0.1798376394008279 51.48828091343706_ -0.1781306540745993 51.48828091343706
961,5.6122365, -0.1781306540745993 51.48934374806223_ -0.1781306540745993 51.49040658268741_ -0.1798376394008279 51.49040658268741_ -0.1798376394008279 51.48934374806223_ -0.1781306540745993 51.48934374806223
962,6.7344475, -0.1781306540745993 51.49040658268741_ -0.1781306540745993 51.49146941731259_ -0.1798376394008279 51.49146941731259_ -0.1798376394008279 51.49040658268741_ -0.1781306540745993 51.49040658268741
963,6.632145, -0.1781306540745993 51.49146941731259_ -0.1781306540745993 51.49253225193777_ -0.1798376394008279 51.49253225193777_ -0.1798376394008279 51.49146941731259_ -0.1781306540745993 51.49146941731259
964,7.1795645, -0.1781306540745993 51.49253225193777_ -0.1781306540745993 51.49359508656294_ -0.1798376394008279 51.49359508656294_ -0.1798376394008279 51.49253225193777_ -0.1781306540745993 51.49253225193777
965,7.1777153, -0.1781306540745993 51.49359508656294_ -0.1781306540745993 51.49465792118812_ -0.1798376394008279 51.49465792118812_ -0.1798376394008279 51.49359508656294_ -0.1781306540745993 51.49359508656294
966,6.593152, -0.1781306540745993 51.49465792118812_ -0.1781306540745993 51.495720755813295_ -0.1798376394008279 51.495720755813295_ -0.1798376394008279 51.49465792118812_ -0.1781306540745993 51.49465792118812
967,6.587592, -0.1781306540745993 51.495720755813295_ -0.1781306540745993 51.49678359043847_ -0.1798376394008279 51.49678359043847_ -0.1798376394008279 51.495720755813295_ -0.1781306540745993 51.495720755813295
968,6.107567, -0.1781306540745993 51.49678359043847_ -0.1781306540745993 51.49784642506365_ -0.1798376394008279 51.49784642506365_ -0.1798376394008279 51.49678359043847_ -0.1781306540745993 51.49678359043847
969,6.376528, -0.1781306540745993 51.49784642506365_ -0.1781306540745993 51.49890925968882_ -0.1798376394008279 51.49890925968882_ -0.1798376394008279 51.49784642506365_ -0.1781306540745993 51.49784642506365
970,6.0068526, -0.1781306540745993 51.49890925968882_ -0.1781306540745993 51.499972094314_ -0.1798376394008279 51.499972094314_ -0.1798376394008279 51.49890925968882_ -0.1781306540745993 51.49890925968882
971,5.9319935, -0.1781306540745993 51.499972094314_ -0.1781306540745993 51.50103492893918_ -0.1798376394008279 51.50103492893918_ -0.1798376394008279 51.499972094314_ -0.1781306540745993 51.499972094314
972,6.341513, -0.1781306540745993 51.50103492893918_ -0.1781306540745993 51.50209776356436_ -0.1798376394008279 51.50209776356436_ -0.1798376394008279 51.50103492893918_ -0.1781306540745993 51.50103492893918
973,6.292861, -0.1781306540745993 51.50209776356436_ -0.1781306540745993 51.50316059818953_ -0.1798376394008279 51.50316059818953_ -0.1798376394008279 51.50209776356436_ -0.1781306540745993 51.50209776356436
974,5.8275175, -0.1781306540745993 51.50316059818953_ -0.1781306540745993 51.504223432814705_ -0.1798376394008279 51.504223432814705_ -0.1798376394008279 51.50316059818953_ -0.1781306540745993 51.50316059818953
975,5.3491983, -0.1781306540745993 51.504223432814705_ -0.1781306540745993 51.505286267439885_ -0.1798376394008279 51.505286267439885_ -0.1798376394008279 51.504223432814705_ -0.1781306540745993 51.504223432814705
976,4.73571, -0.1781306540745993 51.505286267439885_ -0.1781306540745993 51.50634910206506_ -0.1798376394008279 51.50634910206506_ -0.1798376394008279 51.505286267439885_ -0.1781306540745993 51.505286267439885
977,5.5861187, -0.1781306540745993 51.50634910206506_ -0.1781306540745993 51.50741193669024_ -0.1798376394008279 51.50741193669024_ -0.1798376394008279 51.50634910206506_ -0.1781306540745993 51.50634910206506
978,5.2975125, -0.1781306540745993 51.50741193669024_ -0.1781306540745993 51.50847477131541_ -0.1798376394008279 51.50847477131541_ -0.1798376394008279 51.50741193669024_ -0.1781306540745993 51.50741193669024
979,6.6111817, -0.1781306540745993 51.50847477131541_ -0.1781306540745993 51.509537605940594_ -0.1798376394008279 51.509537605940594_ -0.1798376394008279 51.50847477131541_ -0.1781306540745993 51.50847477131541
980,5.431013, -0.1781306540745993 51.509537605940594_ -0.1781306540745993 51.51060044056577_ -0.1798376394008279 51.51060044056577_ -0.1798376394008279 51.509537605940594_ -0.1781306540745993 51.509537605940594
981,5.9824877, -0.1781306540745993 51.51060044056577_ -0.1781306540745993 51.51166327519095_ -0.1798376394008279 51.51166327519095_ -0.1798376394008279 51.51060044056577_ -0.1781306540745993 51.51060044056577
982,7.126089, -0.1781306540745993 51.51166327519095_ -0.1781306540745993 51.51272610981612_ -0.1798376394008279 51.51272610981612_ -0.1798376394008279 51.51166327519095_ -0.1781306540745993 51.51166327519095
983,5.7253604, -0.1781306540745993 51.51272610981612_ -0.1781306540745993 51.513788944441295_ -0.1798376394008279 51.513788944441295_ -0.1798376394008279 51.51272610981612_ -0.1781306540745993 51.51272610981612
984,6.0469284, -0.1781306540745993 51.513788944441295_ -0.1781306540745993 51.514851779066476_ -0.1798376394008279 51.514851779066476_ -0.1798376394008279 51.513788944441295_ -0.1781306540745993 51.513788944441295
985,5.8405504, -0.1781306540745993 51.514851779066476_ -0.1781306540745993 51.51591461369165_ -0.1798376394008279 51.51591461369165_ -0.1798376394008279 51.514851779066476_ -0.1781306540745993 51.514851779066476
986,5.749161, -0.1781306540745993 51.51591461369165_ -0.1781306540745993 51.51697744831683_ -0.1798376394008279 51.51697744831683_ -0.1798376394008279 51.51591461369165_ -0.1781306540745993 51.51591461369165
987,5.6348133, -0.1781306540745993 51.51697744831683_ -0.1781306540745993 51.518040282942_ -0.1798376394008279 51.518040282942_ -0.1798376394008279 51.51697744831683_ -0.1781306540745993 51.51697744831683
988,5.1737514, -0.1781306540745993 51.518040282942_ -0.1781306540745993 51.519103117567184_ -0.1798376394008279 51.519103117567184_ -0.1798376394008279 51.518040282942_ -0.1781306540745993 51.518040282942
989,5.661086, -0.1781306540745993 51.519103117567184_ -0.1781306540745993 51.52016595219236_ -0.1798376394008279 51.52016595219236_ -0.1798376394008279 51.519103117567184_ -0.1781306540745993 51.519103117567184
990,5.0703588, -0.1798376394008279 51.46171004780764_ -0.1798376394008279 51.462772882432816_ -0.1815446247270566 51.462772882432816_ -0.1815446247270566 51.46171004780764_ -0.1798376394008279 51.46171004780764
991,5.760645, -0.1798376394008279 51.462772882432816_ -0.1798376394008279 51.463835717058_ -0.1815446247270566 51.463835717058_ -0.1815446247270566 51.462772882432816_ -0.1798376394008279 51.462772882432816
992,4.764797, -0.1798376394008279 51.463835717058_ -0.1798376394008279 51.46489855168317_ -0.1815446247270566 51.46489855168317_ -0.1815446247270566 51.463835717058_ -0.1798376394008279 51.463835717058
993,4.678569, -0.1798376394008279 51.46489855168317_ -0.1798376394008279 51.46596138630835_ -0.1815446247270566 51.46596138630835_ -0.1815446247270566 51.46489855168317_ -0.1798376394008279 51.46489855168317
994,4.4512987, -0.1798376394008279 51.46596138630835_ -0.1798376394008279 51.467024220933524_ -0.1815446247270566 51.467024220933524_ -0.1815446247270566 51.46596138630835_ -0.1798376394008279 51.46596138630835
995,4.377171, -0.1798376394008279 51.467024220933524_ -0.1798376394008279 51.468087055558705_ -0.1815446247270566 51.468087055558705_ -0.1815446247270566 51.467024220933524_ -0.1798376394008279 51.467024220933524
996,4.3625517, -0.1798376394008279 51.468087055558705_ -0.1798376394008279 51.46914989018388_ -0.1815446247270566 51.46914989018388_ -0.1815446247270566 51.468087055558705_ -0.1798376394008279 51.468087055558705
997,4.366831, -0.1798376394008279 51.46914989018388_ -0.1798376394008279 51.47021272480905_ -0.1815446247270566 51.47021272480905_ -0.1815446247270566 51.46914989018388_ -0.1798376394008279 51.46914989018388
998,4.569391, -0.1798376394008279 51.47021272480905_ -0.1798376394008279 51.47127555943423_ -0.1815446247270566 51.47127555943423_ -0.1815446247270566 51.47021272480905_ -0.1798376394008279 51.47021272480905
999,4.5152974, -0.1798376394008279 51.47127555943423_ -0.1798376394008279 51.472338394059406_ -0.1815446247270566 51.472338394059406_ -0.1815446247270566 51.47127555943423_ -0.1798376394008279 51.47127555943423
1000,4.5208807, -0.1798376394008279 51.472338394059406_ -0.1798376394008279 51.47340122868459_ -0.1815446247270566 51.47340122868459_ -0.1815446247270566 51.472338394059406_ -0.1798376394008279 51.472338394059406
1001,4.5649953, -0.1798376394008279 51.47340122868459_ -0.1798376394008279 51.47446406330976_ -0.1815446247270566 51.47446406330976_ -0.1815446247270566 51.47340122868459_ -0.1798376394008279 51.47340122868459
1002,4.59176, -0.1798376394008279 51.47446406330976_ -0.1798376394008279 51.47552689793494_ -0.1815446247270566 51.47552689793494_ -0.1815446247270566 51.47446406330976_ -0.1798376394008279 51.47446406330976
1003,5.0364256, -0.1798376394008279 51.47552689793494_ -0.1798376394008279 51.476589732560114_ -0.1815446247270566 51.476589732560114_ -0.1815446247270566 51.47552689793494_ -0.1798376394008279 51.47552689793494
1004,5.1393433, -0.1798376394008279 51.476589732560114_ -0.1798376394008279 51.477652567185295_ -0.1815446247270566 51.477652567185295_ -0.1815446247270566 51.476589732560114_ -0.1798376394008279 51.476589732560114
1005,5.140745, -0.1798376394008279 51.477652567185295_ -0.1798376394008279 51.47871540181047_ -0.1815446247270566 51.47871540181047_ -0.1815446247270566 51.477652567185295_ -0.1798376394008279 51.477652567185295
1006,5.162216, -0.1798376394008279 51.47871540181047_ -0.1798376394008279 51.47977823643564_ -0.1815446247270566 51.47977823643564_ -0.1815446247270566 51.47871540181047_ -0.1798376394008279 51.47871540181047
1007,6.5636725, -0.1798376394008279 51.47977823643564_ -0.1798376394008279 51.48084107106082_ -0.1815446247270566 51.48084107106082_ -0.1815446247270566 51.47977823643564_ -0.1798376394008279 51.47977823643564
1008,5.7779083, -0.1798376394008279 51.48084107106082_ -0.1798376394008279 51.481903905685996_ -0.1815446247270566 51.481903905685996_ -0.1815446247270566 51.48084107106082_ -0.1798376394008279 51.48084107106082
1009,6.6083527, -0.1798376394008279 51.481903905685996_ -0.1798376394008279 51.48296674031118_ -0.1815446247270566 51.48296674031118_ -0.1815446247270566 51.481903905685996_ -0.1798376394008279 51.481903905685996
1010,7.3736506, -0.1798376394008279 51.48296674031118_ -0.1798376394008279 51.48402957493635_ -0.1815446247270566 51.48402957493635_ -0.1815446247270566 51.48296674031118_ -0.1798376394008279 51.48296674031118
1011,5.462886, -0.1798376394008279 51.48402957493635_ -0.1798376394008279 51.48509240956153_ -0.1815446247270566 51.48509240956153_ -0.1815446247270566 51.48402957493635_ -0.1798376394008279 51.48402957493635
1012,5.4307694, -0.1798376394008279 51.48509240956153_ -0.1798376394008279 51.486155244186705_ -0.1815446247270566 51.486155244186705_ -0.1815446247270566 51.48509240956153_ -0.1798376394008279 51.48509240956153
1013,5.1022844, -0.1798376394008279 51.486155244186705_ -0.1798376394008279 51.48721807881188_ -0.1815446247270566 51.48721807881188_ -0.1815446247270566 51.486155244186705_ -0.1798376394008279 51.486155244186705
1014,5.8897867, -0.1798376394008279 51.48721807881188_ -0.1798376394008279 51.48828091343706_ -0.1815446247270566 51.48828091343706_ -0.1815446247270566 51.48721807881188_ -0.1798376394008279 51.48721807881188
1015,6.5638475, -0.1798376394008279 51.48828091343706_ -0.1798376394008279 51.48934374806223_ -0.1815446247270566 51.48934374806223_ -0.1815446247270566 51.48828091343706_ -0.1798376394008279 51.48828091343706
1016,6.606016, -0.1798376394008279 51.48934374806223_ -0.1798376394008279 51.49040658268741_ -0.1815446247270566 51.49040658268741_ -0.1815446247270566 51.48934374806223_ -0.1798376394008279 51.48934374806223
1017,6.622864, -0.1798376394008279 51.49040658268741_ -0.1798376394008279 51.49146941731259_ -0.1815446247270566 51.49146941731259_ -0.1815446247270566 51.49040658268741_ -0.1798376394008279 51.49040658268741
1018,6.159432, -0.1798376394008279 51.49146941731259_ -0.1798376394008279 51.49253225193777_ -0.1815446247270566 51.49253225193777_ -0.1815446247270566 51.49146941731259_ -0.1798376394008279 51.49146941731259
1019,5.4123697, -0.1798376394008279 51.49253225193777_ -0.1798376394008279 51.49359508656294_ -0.1815446247270566 51.49359508656294_ -0.1815446247270566 51.49253225193777_ -0.1798376394008279 51.49253225193777
1020,5.3895235, -0.1798376394008279 51.49359508656294_ -0.1798376394008279 51.49465792118812_ -0.1815446247270566 51.49465792118812_ -0.1815446247270566 51.49359508656294_ -0.1798376394008279 51.49359508656294
1021,5.377884, -0.1798376394008279 51.49465792118812_ -0.1798376394008279 51.495720755813295_ -0.1815446247270566 51.495720755813295_ -0.1815446247270566 51.49465792118812_ -0.1798376394008279 51.49465792118812
1022,5.359971, -0.1798376394008279 51.495720755813295_ -0.1798376394008279 51.49678359043847_ -0.1815446247270566 51.49678359043847_ -0.1815446247270566 51.495720755813295_ -0.1798376394008279 51.495720755813295
1023,5.337017, -0.1798376394008279 51.49678359043847_ -0.1798376394008279 51.49784642506365_ -0.1815446247270566 51.49784642506365_ -0.1815446247270566 51.49678359043847_ -0.1798376394008279 51.49678359043847
1024,5.3708425, -0.1798376394008279 51.49784642506365_ -0.1798376394008279 51.49890925968882_ -0.1815446247270566 51.49890925968882_ -0.1815446247270566 51.49784642506365_ -0.1798376394008279 51.49784642506365
1025,5.4336114, -0.1798376394008279 51.49890925968882_ -0.1798376394008279 51.499972094314_ -0.1815446247270566 51.499972094314_ -0.1815446247270566 51.49890925968882_ -0.1798376394008279 51.49890925968882
1026,5.4909706, -0.1798376394008279 51.499972094314_ -0.1798376394008279 51.50103492893918_ -0.1815446247270566 51.50103492893918_ -0.1815446247270566 51.499972094314_ -0.1798376394008279 51.499972094314
1027,6.6593866, -0.1798376394008279 51.50103492893918_ -0.1798376394008279 51.50209776356436_ -0.1815446247270566 51.50209776356436_ -0.1815446247270566 51.50103492893918_ -0.1798376394008279 51.50103492893918
1028,6.7374105, -0.1798376394008279 51.50209776356436_ -0.1798376394008279 51.50316059818953_ -0.1815446247270566 51.50316059818953_ -0.1815446247270566 51.50209776356436_ -0.1798376394008279 51.50209776356436
1029,5.812337, -0.1798376394008279 51.50316059818953_ -0.1798376394008279 51.504223432814705_ -0.1815446247270566 51.504223432814705_ -0.1815446247270566 51.50316059818953_ -0.1798376394008279 51.50316059818953
1030,7.586609, -0.1798376394008279 51.504223432814705_ -0.1798376394008279 51.505286267439885_ -0.1815446247270566 51.505286267439885_ -0.1815446247270566 51.504223432814705_ -0.1798376394008279 51.504223432814705
1031,5.5304337, -0.1798376394008279 51.505286267439885_ -0.1798376394008279 51.50634910206506_ -0.1815446247270566 51.50634910206506_ -0.1815446247270566 51.505286267439885_ -0.1798376394008279 51.505286267439885
1032,6.732629, -0.1798376394008279 51.50634910206506_ -0.1798376394008279 51.50741193669024_ -0.1815446247270566 51.50741193669024_ -0.1815446247270566 51.50634910206506_ -0.1798376394008279 51.50634910206506
1033,7.2267375, -0.1798376394008279 51.50741193669024_ -0.1798376394008279 51.50847477131541_ -0.1815446247270566 51.50847477131541_ -0.1815446247270566 51.50741193669024_ -0.1798376394008279 51.50741193669024
1034,7.1715226, -0.1798376394008279 51.50847477131541_ -0.1798376394008279 51.509537605940594_ -0.1815446247270566 51.509537605940594_ -0.1815446247270566 51.50847477131541_ -0.1798376394008279 51.50847477131541
1035,6.614375, -0.1798376394008279 51.509537605940594_ -0.1798376394008279 51.51060044056577_ -0.1815446247270566 51.51060044056577_ -0.1815446247270566 51.509537605940594_ -0.1798376394008279 51.509537605940594
1036,6.544467, -0.1798376394008279 51.51060044056577_ -0.1798376394008279 51.51166327519095_ -0.1815446247270566 51.51166327519095_ -0.1815446247270566 51.51060044056577_ -0.1798376394008279 51.51060044056577
1037,6.5735083, -0.1798376394008279 51.51166327519095_ -0.1798376394008279 51.51272610981612_ -0.1815446247270566 51.51272610981612_ -0.1815446247270566 51.51166327519095_ -0.1798376394008279 51.51166327519095
1038,6.1733394, -0.1798376394008279 51.51272610981612_ -0.1798376394008279 51.513788944441295_ -0.1815446247270566 51.513788944441295_ -0.1815446247270566 51.51272610981612_ -0.1798376394008279 51.51272610981612
1039,5.481194, -0.1798376394008279 51.513788944441295_ -0.1798376394008279 51.514851779066476_ -0.1815446247270566 51.514851779066476_ -0.1815446247270566 51.513788944441295_ -0.1798376394008279 51.513788944441295
1040,6.037076, -0.1798376394008279 51.514851779066476_ -0.1798376394008279 51.51591461369165_ -0.1815446247270566 51.51591461369165_ -0.1815446247270566 51.514851779066476_ -0.1798376394008279 51.514851779066476
1041,5.9443474, -0.1798376394008279 51.51591461369165_ -0.1798376394008279 51.51697744831683_ -0.1815446247270566 51.51697744831683_ -0.1815446247270566 51.51591461369165_ -0.1798376394008279 51.51591461369165
1042,6.018674, -0.1798376394008279 51.51697744831683_ -0.1798376394008279 51.518040282942_ -0.1815446247270566 51.518040282942_ -0.1815446247270566 51.51697744831683_ -0.1798376394008279 51.51697744831683
1043,5.8926125, -0.1798376394008279 51.518040282942_ -0.1798376394008279 51.519103117567184_ -0.1815446247270566 51.519103117567184_ -0.1815446247270566 51.518040282942_ -0.1798376394008279 51.518040282942
1044,5.869174, -0.1798376394008279 51.519103117567184_ -0.1798376394008279 51.52016595219236_ -0.1815446247270566 51.52016595219236_ -0.1815446247270566 51.519103117567184_ -0.1798376394008279 51.519103117567184
1045,5.891036, -0.1815446247270566 51.46171004780764_ -0.1815446247270566 51.462772882432816_ -0.1832516100532852 51.462772882432816_ -0.1832516100532852 51.46171004780764_ -0.1815446247270566 51.46171004780764
1046,5.3499475, -0.1815446247270566 51.462772882432816_ -0.1815446247270566 51.463835717058_ -0.1832516100532852 51.463835717058_ -0.1832516100532852 51.462772882432816_ -0.1815446247270566 51.462772882432816
1047,5.312621, -0.1815446247270566 51.463835717058_ -0.1815446247270566 51.46489855168317_ -0.1832516100532852 51.46489855168317_ -0.1832516100532852 51.463835717058_ -0.1815446247270566 51.463835717058
1048,5.986451, -0.1815446247270566 51.46489855168317_ -0.1815446247270566 51.46596138630835_ -0.1832516100532852 51.46596138630835_ -0.1832516100532852 51.46489855168317_ -0.1815446247270566 51.46489855168317
1049,6.690032, -0.1815446247270566 51.46596138630835_ -0.1815446247270566 51.467024220933524_ -0.1832516100532852 51.467024220933524_ -0.1832516100532852 51.46596138630835_ -0.1815446247270566 51.46596138630835
1050,5.399109, -0.1815446247270566 51.467024220933524_ -0.1815446247270566 51.468087055558705_ -0.1832516100532852 51.468087055558705_ -0.1832516100532852 51.467024220933524_ -0.1815446247270566 51.467024220933524
1051,6.113265, -0.1815446247270566 51.468087055558705_ -0.1815446247270566 51.46914989018388_ -0.1832516100532852 51.46914989018388_ -0.1832516100532852 51.468087055558705_ -0.1815446247270566 51.468087055558705
1052,6.1493263, -0.1815446247270566 51.46914989018388_ -0.1815446247270566 51.47021272480905_ -0.1832516100532852 51.47021272480905_ -0.1832516100532852 51.46914989018388_ -0.1815446247270566 51.46914989018388
