code,predicted_pm2.5,geometry
810,3.7495224, -0.175423 51.481966871896425_ -0.175423 51.48354068470678_ -0.1779510266059762 51.48354068470678_ -0.1779510266059762 51.481966871896425_ -0.175423 51.481966871896425
811,3.7436972, -0.175423 51.48354068470678_ -0.175423 51.48511449751714_ -0.1779510266059762 51.48511449751714_ -0.1779510266059762 51.48354068470678_ -0.175423 51.48354068470678
812,3.7485611, -0.175423 51.48511449751714_ -0.175423 51.4866883103275_ -0.1779510266059762 51.4866883103275_ -0.1779510266059762 51.48511449751714_ -0.175423 51.48511449751714
813,3.7671835, -0.175423 51.4866883103275_ -0.175423 51.48826212313786_ -0.1779510266059762 51.48826212313786_ -0.1779510266059762 51.4866883103275_ -0.175423 51.4866883103275
814,3.79685, -0.175423 51.48826212313786_ -0.175423 51.489835935948214_ -0.1779510266059762 51.489835935948214_ -0.1779510266059762 51.48826212313786_ -0.175423 51.48826212313786
815,3.7729514, -0.175423 51.489835935948214_ -0.175423 51.49140974875857_ -0.1779510266059762 51.49140974875857_ -0.1779510266059762 51.489835935948214_ -0.175423 51.489835935948214
816,3.7755792, -0.175423 51.49140974875857_ -0.175423 51.49298356156893_ -0.1779510266059762 51.49298356156893_ -0.1779510266059762 51.49140974875857_ -0.175423 51.49140974875857
817,3.7515705, -0.175423 51.49298356156893_ -0.175423 51.49455737437929_ -0.1779510266059762 51.49455737437929_ -0.1779510266059762 51.49298356156893_ -0.175423 51.49298356156893
818,3.7504907, -0.175423 51.49455737437929_ -0.175423 51.49613118718965_ -0.1779510266059762 51.49613118718965_ -0.1779510266059762 51.49455737437929_ -0.175423 51.49455737437929
819,3.7430418, -0.175423 51.49613118718965_ -0.175423 51.497705_ -0.1779510266059762 51.497705_ -0.1779510266059762 51.49613118718965_ -0.175423 51.49613118718965
820,3.7353508, -0.175423 51.497705_ -0.175423 51.49927881281036_ -0.1779510266059762 51.49927881281036_ -0.1779510266059762 51.497705_ -0.175423 51.497705
821,3.7517564, -0.175423 51.49927881281036_ -0.175423 51.500852625620716_ -0.1779510266059762 51.500852625620716_ -0.1779510266059762 51.49927881281036_ -0.175423 51.49927881281036
822,3.770549, -0.175423 51.500852625620716_ -0.175423 51.50242643843108_ -0.1779510266059762 51.50242643843108_ -0.1779510266059762 51.500852625620716_ -0.175423 51.500852625620716
823,5.259358, -0.175423 51.50242643843108_ -0.175423 51.504000251241436_ -0.1779510266059762 51.504000251241436_ -0.1779510266059762 51.50242643843108_ -0.175423 51.50242643843108
824,5.26271, -0.175423 51.504000251241436_ -0.175423 51.50557406405179_ -0.1779510266059762 51.50557406405179_ -0.1779510266059762 51.504000251241436_ -0.175423 51.504000251241436
825,5.2655416, -0.175423 51.50557406405179_ -0.175423 51.50714787686215_ -0.1779510266059762 51.50714787686215_ -0.1779510266059762 51.50557406405179_ -0.175423 51.50557406405179
826,5.2356157, -0.175423 51.50714787686215_ -0.175423 51.508721689672505_ -0.1779510266059762 51.508721689672505_ -0.1779510266059762 51.50714787686215_ -0.175423 51.50714787686215
827,5.2343173, -0.175423 51.508721689672505_ -0.175423 51.51029550248287_ -0.1779510266059762 51.51029550248287_ -0.1779510266059762 51.508721689672505_ -0.175423 51.508721689672505
828,5.2308245, -0.175423 51.51029550248287_ -0.175423 51.511869315293225_ -0.1779510266059762 51.511869315293225_ -0.1779510266059762 51.51029550248287_ -0.175423 51.51029550248287
829,5.225782, -0.175423 51.511869315293225_ -0.175423 51.51344312810358_ -0.1779510266059762 51.51344312810358_ -0.1779510266059762 51.511869315293225_ -0.175423 51.511869315293225
830,5.3893843, -0.175423 51.51344312810358_ -0.175423 51.51501694091394_ -0.1779510266059762 51.51501694091394_ -0.1779510266059762 51.51344312810358_ -0.175423 51.51344312810358
831,3.8224752, -0.175423 51.51501694091394_ -0.175423 51.516590753724294_ -0.1779510266059762 51.516590753724294_ -0.1779510266059762 51.51501694091394_ -0.175423 51.51501694091394
832,3.8788795, -0.175423 51.516590753724294_ -0.175423 51.51816456653466_ -0.1779510266059762 51.51816456653466_ -0.1779510266059762 51.516590753724294_ -0.175423 51.516590753724294
833,3.872881, -0.175423 51.51816456653466_ -0.175423 51.519738379345014_ -0.1779510266059762 51.519738379345014_ -0.1779510266059762 51.51816456653466_ -0.175423 51.51816456653466
834,3.9052732, -0.175423 51.519738379345014_ -0.175423 51.52131219215537_ -0.1779510266059762 51.52131219215537_ -0.1779510266059762 51.519738379345014_ -0.175423 51.519738379345014
835,3.9314597, -0.175423 51.52131219215537_ -0.175423 51.52288600496573_ -0.1779510266059762 51.52288600496573_ -0.1779510266059762 51.52131219215537_ -0.175423 51.52131219215537
836,3.933059, -0.175423 51.52288600496573_ -0.175423 51.52445981777608_ -0.1779510266059762 51.52445981777608_ -0.1779510266059762 51.52288600496573_ -0.175423 51.52288600496573
837,3.915746, -0.175423 51.52445981777608_ -0.175423 51.52603363058645_ -0.1779510266059762 51.52603363058645_ -0.1779510266059762 51.52445981777608_ -0.175423 51.52445981777608
838,3.833731, -0.175423 51.52603363058645_ -0.175423 51.5276074433968_ -0.1779510266059762 51.5276074433968_ -0.1779510266059762 51.52603363058645_ -0.175423 51.52603363058645
839,3.8056254, -0.175423 51.5276074433968_ -0.175423 51.52918125620716_ -0.1779510266059762 51.52918125620716_ -0.1779510266059762 51.5276074433968_ -0.175423 51.5276074433968
840,5.209512, -0.1779510266059762 51.46622874379285_ -0.1779510266059762 51.4678025566032_ -0.1804790532119524 51.4678025566032_ -0.1804790532119524 51.46622874379285_ -0.1779510266059762 51.46622874379285
841,5.150825, -0.1779510266059762 51.4678025566032_ -0.1779510266059762 51.46937636941356_ -0.1804790532119524 51.46937636941356_ -0.1804790532119524 51.4678025566032_ -0.1779510266059762 51.4678025566032
842,5.0883837, -0.1779510266059762 51.46937636941356_ -0.1779510266059762 51.47095018222392_ -0.1804790532119524 51.47095018222392_ -0.1804790532119524 51.46937636941356_ -0.1779510266059762 51.46937636941356
843,5.030029, -0.1779510266059762 51.47095018222392_ -0.1779510266059762 51.47252399503428_ -0.1804790532119524 51.47252399503428_ -0.1804790532119524 51.47095018222392_ -0.1779510266059762 51.47095018222392
844,4.956537, -0.1779510266059762 51.47252399503428_ -0.1779510266059762 51.474097807844636_ -0.1804790532119524 51.474097807844636_ -0.1804790532119524 51.47252399503428_ -0.1779510266059762 51.47252399503428
845,3.7783194, -0.1779510266059762 51.474097807844636_ -0.1779510266059762 51.47567162065499_ -0.1804790532119524 51.47567162065499_ -0.1804790532119524 51.474097807844636_ -0.1779510266059762 51.474097807844636
846,3.761292, -0.1779510266059762 51.47567162065499_ -0.1779510266059762 51.47724543346535_ -0.1804790532119524 51.47724543346535_ -0.1804790532119524 51.47567162065499_ -0.1779510266059762 51.47567162065499
847,3.7505825, -0.1779510266059762 51.47724543346535_ -0.1779510266059762 51.47881924627571_ -0.1804790532119524 51.47881924627571_ -0.1804790532119524 51.47724543346535_ -0.1779510266059762 51.47724543346535
848,3.7451422, -0.1779510266059762 51.47881924627571_ -0.1779510266059762 51.48039305908607_ -0.1804790532119524 51.48039305908607_ -0.1804790532119524 51.47881924627571_ -0.1779510266059762 51.47881924627571
849,3.7587612, -0.1779510266059762 51.48039305908607_ -0.1779510266059762 51.481966871896425_ -0.1804790532119524 51.481966871896425_ -0.1804790532119524 51.48039305908607_ -0.1779510266059762 51.48039305908607
850,3.7551925, -0.1779510266059762 51.481966871896425_ -0.1779510266059762 51.48354068470678_ -0.1804790532119524 51.48354068470678_ -0.1804790532119524 51.481966871896425_ -0.1779510266059762 51.481966871896425
851,3.7501445, -0.1779510266059762 51.48354068470678_ -0.1779510266059762 51.48511449751714_ -0.1804790532119524 51.48511449751714_ -0.1804790532119524 51.48354068470678_ -0.1779510266059762 51.48354068470678
852,3.7569406, -0.1779510266059762 51.48511449751714_ -0.1779510266059762 51.4866883103275_ -0.1804790532119524 51.4866883103275_ -0.1804790532119524 51.48511449751714_ -0.1779510266059762 51.48511449751714
853,3.7645838, -0.1779510266059762 51.4866883103275_ -0.1779510266059762 51.48826212313786_ -0.1804790532119524 51.48826212313786_ -0.1804790532119524 51.4866883103275_ -0.1779510266059762 51.4866883103275
854,3.7884827, -0.1779510266059762 51.48826212313786_ -0.1779510266059762 51.489835935948214_ -0.1804790532119524 51.489835935948214_ -0.1804790532119524 51.48826212313786_ -0.1779510266059762 51.48826212313786
855,3.7705932, -0.1779510266059762 51.489835935948214_ -0.1779510266059762 51.49140974875857_ -0.1804790532119524 51.49140974875857_ -0.1804790532119524 51.489835935948214_ -0.1779510266059762 51.489835935948214
856,3.7668378, -0.1779510266059762 51.49140974875857_ -0.1779510266059762 51.49298356156893_ -0.1804790532119524 51.49298356156893_ -0.1804790532119524 51.49140974875857_ -0.1779510266059762 51.49140974875857
857,3.7480934, -0.1779510266059762 51.49298356156893_ -0.1779510266059762 51.49455737437929_ -0.1804790532119524 51.49455737437929_ -0.1804790532119524 51.49298356156893_ -0.1779510266059762 51.49298356156893
858,3.7479277, -0.1779510266059762 51.49455737437929_ -0.1779510266059762 51.49613118718965_ -0.1804790532119524 51.49613118718965_ -0.1804790532119524 51.49455737437929_ -0.1779510266059762 51.49455737437929
859,3.7457314, -0.1779510266059762 51.49613118718965_ -0.1779510266059762 51.497705_ -0.1804790532119524 51.497705_ -0.1804790532119524 51.49613118718965_ -0.1779510266059762 51.49613118718965
860,3.7462027, -0.1779510266059762 51.497705_ -0.1779510266059762 51.49927881281036_ -0.1804790532119524 51.49927881281036_ -0.1804790532119524 51.497705_ -0.1779510266059762 51.497705
861,3.784046, -0.1779510266059762 51.49927881281036_ -0.1779510266059762 51.500852625620716_ -0.1804790532119524 51.500852625620716_ -0.1804790532119524 51.49927881281036_ -0.1779510266059762 51.49927881281036
862,3.8325844, -0.1779510266059762 51.500852625620716_ -0.1779510266059762 51.50242643843108_ -0.1804790532119524 51.50242643843108_ -0.1804790532119524 51.500852625620716_ -0.1779510266059762 51.500852625620716
863,5.2568088, -0.1779510266059762 51.50242643843108_ -0.1779510266059762 51.504000251241436_ -0.1804790532119524 51.504000251241436_ -0.1804790532119524 51.50242643843108_ -0.1779510266059762 51.50242643843108
864,5.229827, -0.1779510266059762 51.504000251241436_ -0.1779510266059762 51.50557406405179_ -0.1804790532119524 51.50557406405179_ -0.1804790532119524 51.504000251241436_ -0.1779510266059762 51.504000251241436
865,5.2316556, -0.1779510266059762 51.50557406405179_ -0.1779510266059762 51.50714787686215_ -0.1804790532119524 51.50714787686215_ -0.1804790532119524 51.50557406405179_ -0.1779510266059762 51.50557406405179
866,5.230028, -0.1779510266059762 51.50714787686215_ -0.1779510266059762 51.508721689672505_ -0.1804790532119524 51.508721689672505_ -0.1804790532119524 51.50714787686215_ -0.1779510266059762 51.50714787686215
867,5.226663, -0.1779510266059762 51.508721689672505_ -0.1779510266059762 51.51029550248287_ -0.1804790532119524 51.51029550248287_ -0.1804790532119524 51.508721689672505_ -0.1779510266059762 51.508721689672505
868,5.2251754, -0.1779510266059762 51.51029550248287_ -0.1779510266059762 51.511869315293225_ -0.1804790532119524 51.511869315293225_ -0.1804790532119524 51.51029550248287_ -0.1779510266059762 51.51029550248287
869,5.221231, -0.1779510266059762 51.511869315293225_ -0.1779510266059762 51.51344312810358_ -0.1804790532119524 51.51344312810358_ -0.1804790532119524 51.511869315293225_ -0.1779510266059762 51.511869315293225
870,5.2181478, -0.1779510266059762 51.51344312810358_ -0.1779510266059762 51.51501694091394_ -0.1804790532119524 51.51501694091394_ -0.1804790532119524 51.51344312810358_ -0.1779510266059762 51.51344312810358
871,3.8153963, -0.1779510266059762 51.51501694091394_ -0.1779510266059762 51.516590753724294_ -0.1804790532119524 51.516590753724294_ -0.1804790532119524 51.51501694091394_ -0.1779510266059762 51.51501694091394
872,3.8266895, -0.1779510266059762 51.516590753724294_ -0.1779510266059762 51.51816456653466_ -0.1804790532119524 51.51816456653466_ -0.1804790532119524 51.516590753724294_ -0.1779510266059762 51.516590753724294
873,3.8314662, -0.1779510266059762 51.51816456653466_ -0.1779510266059762 51.519738379345014_ -0.1804790532119524 51.519738379345014_ -0.1804790532119524 51.51816456653466_ -0.1779510266059762 51.51816456653466
874,3.8740833, -0.1779510266059762 51.519738379345014_ -0.1779510266059762 51.52131219215537_ -0.1804790532119524 51.52131219215537_ -0.1804790532119524 51.519738379345014_ -0.1779510266059762 51.519738379345014
875,3.9090612, -0.1779510266059762 51.52131219215537_ -0.1779510266059762 51.52288600496573_ -0.1804790532119524 51.52288600496573_ -0.1804790532119524 51.52131219215537_ -0.1779510266059762 51.52131219215537
876,3.9332037, -0.1779510266059762 51.52288600496573_ -0.1779510266059762 51.52445981777608_ -0.1804790532119524 51.52445981777608_ -0.1804790532119524 51.52288600496573_ -0.1779510266059762 51.52288600496573
877,3.9295259, -0.1779510266059762 51.52445981777608_ -0.1779510266059762 51.52603363058645_ -0.1804790532119524 51.52603363058645_ -0.1804790532119524 51.52445981777608_ -0.1779510266059762 51.52445981777608
878,3.8598053, -0.1779510266059762 51.52603363058645_ -0.1779510266059762 51.5276074433968_ -0.1804790532119524 51.5276074433968_ -0.1804790532119524 51.52603363058645_ -0.1779510266059762 51.52603363058645
879,3.8382013, -0.1779510266059762 51.5276074433968_ -0.1779510266059762 51.52918125620716_ -0.1804790532119524 51.52918125620716_ -0.1804790532119524 51.5276074433968_ -0.1779510266059762 51.5276074433968
880,5.2546296, -0.1804790532119524 51.46622874379285_ -0.1804790532119524 51.4678025566032_ -0.1830070798179286 51.4678025566032_ -0.1830070798179286 51.46622874379285_ -0.1804790532119524 51.46622874379285
881,5.2072425, -0.1804790532119524 51.4678025566032_ -0.1804790532119524 51.46937636941356_ -0.1830070798179286 51.46937636941356_ -0.1830070798179286 51.4678025566032_ -0.1804790532119524 51.4678025566032
882,5.1317525, -0.1804790532119524 51.46937636941356_ -0.1804790532119524 51.47095018222392_ -0.1830070798179286 51.47095018222392_ -0.1830070798179286 51.46937636941356_ -0.1804790532119524 51.46937636941356
883,5.044002, -0.1804790532119524 51.47095018222392_ -0.1804790532119524 51.47252399503428_ -0.1830070798179286 51.47252399503428_ -0.1830070798179286 51.47095018222392_ -0.1804790532119524 51.47095018222392
884,4.9464555, -0.1804790532119524 51.47252399503428_ -0.1804790532119524 51.474097807844636_ -0.1830070798179286 51.474097807844636_ -0.1830070798179286 51.47252399503428_ -0.1804790532119524 51.47252399503428
885,3.753453, -0.1804790532119524 51.474097807844636_ -0.1804790532119524 51.47567162065499_ -0.1830070798179286 51.47567162065499_ -0.1830070798179286 51.474097807844636_ -0.1804790532119524 51.474097807844636
886,3.7455568, -0.1804790532119524 51.47567162065499_ -0.1804790532119524 51.47724543346535_ -0.1830070798179286 51.47724543346535_ -0.1830070798179286 51.47567162065499_ -0.1804790532119524 51.47567162065499
887,3.746184, -0.1804790532119524 51.47724543346535_ -0.1804790532119524 51.47881924627571_ -0.1830070798179286 51.47881924627571_ -0.1830070798179286 51.47724543346535_ -0.1804790532119524 51.47724543346535
888,3.744124, -0.1804790532119524 51.47881924627571_ -0.1804790532119524 51.48039305908607_ -0.1830070798179286 51.48039305908607_ -0.1830070798179286 51.47881924627571_ -0.1804790532119524 51.47881924627571
889,3.7426326, -0.1804790532119524 51.48039305908607_ -0.1804790532119524 51.481966871896425_ -0.1830070798179286 51.481966871896425_ -0.1830070798179286 51.48039305908607_ -0.1804790532119524 51.48039305908607
890,3.7419798, -0.1804790532119524 51.481966871896425_ -0.1804790532119524 51.48354068470678_ -0.1830070798179286 51.48354068470678_ -0.1830070798179286 51.481966871896425_ -0.1804790532119524 51.481966871896425
891,3.7419002, -0.1804790532119524 51.48354068470678_ -0.1804790532119524 51.48511449751714_ -0.1830070798179286 51.48511449751714_ -0.1830070798179286 51.48354068470678_ -0.1804790532119524 51.48354068470678
892,3.7478666, -0.1804790532119524 51.48511449751714_ -0.1804790532119524 51.4866883103275_ -0.1830070798179286 51.4866883103275_ -0.1830070798179286 51.48511449751714_ -0.1804790532119524 51.48511449751714
893,3.760467, -0.1804790532119524 51.4866883103275_ -0.1804790532119524 51.48826212313786_ -0.1830070798179286 51.48826212313786_ -0.1830070798179286 51.4866883103275_ -0.1804790532119524 51.4866883103275
894,3.7641816, -0.1804790532119524 51.48826212313786_ -0.1804790532119524 51.489835935948214_ -0.1830070798179286 51.489835935948214_ -0.1830070798179286 51.48826212313786_ -0.1804790532119524 51.48826212313786
895,3.7488267, -0.1804790532119524 51.489835935948214_ -0.1804790532119524 51.49140974875857_ -0.1830070798179286 51.49140974875857_ -0.1830070798179286 51.489835935948214_ -0.1804790532119524 51.489835935948214
896,3.7547407, -0.1804790532119524 51.49140974875857_ -0.1804790532119524 51.49298356156893_ -0.1830070798179286 51.49298356156893_ -0.1830070798179286 51.49140974875857_ -0.1804790532119524 51.49140974875857
897,3.7494385, -0.1804790532119524 51.49298356156893_ -0.1804790532119524 51.49455737437929_ -0.1830070798179286 51.49455737437929_ -0.1830070798179286 51.49298356156893_ -0.1804790532119524 51.49298356156893
898,3.7401192, -0.1804790532119524 51.49455737437929_ -0.1804790532119524 51.49613118718965_ -0.1830070798179286 51.49613118718965_ -0.1830070798179286 51.49455737437929_ -0.1804790532119524 51.49455737437929
899,3.745788, -0.1804790532119524 51.49613118718965_ -0.1804790532119524 51.497705_ -0.1830070798179286 51.497705_ -0.1830070798179286 51.49613118718965_ -0.1804790532119524 51.49613118718965
900,3.7554822, -0.1804790532119524 51.497705_ -0.1804790532119524 51.49927881281036_ -0.1830070798179286 51.49927881281036_ -0.1830070798179286 51.497705_ -0.1804790532119524 51.497705
901,3.768675, -0.1804790532119524 51.49927881281036_ -0.1804790532119524 51.500852625620716_ -0.1830070798179286 51.500852625620716_ -0.1830070798179286 51.49927881281036_ -0.1804790532119524 51.49927881281036
902,3.7828133, -0.1804790532119524 51.500852625620716_ -0.1804790532119524 51.50242643843108_ -0.1830070798179286 51.50242643843108_ -0.1830070798179286 51.500852625620716_ -0.1804790532119524 51.500852625620716
903,3.7739515, -0.1804790532119524 51.50242643843108_ -0.1804790532119524 51.504000251241436_ -0.1830070798179286 51.504000251241436_ -0.1830070798179286 51.50242643843108_ -0.1804790532119524 51.50242643843108
904,3.7915726, -0.1804790532119524 51.504000251241436_ -0.1804790532119524 51.50557406405179_ -0.1830070798179286 51.50557406405179_ -0.1830070798179286 51.504000251241436_ -0.1804790532119524 51.504000251241436
905,3.812532, -0.1804790532119524 51.50557406405179_ -0.1804790532119524 51.50714787686215_ -0.1830070798179286 51.50714787686215_ -0.1830070798179286 51.50557406405179_ -0.1804790532119524 51.50557406405179
906,3.8416302, -0.1804790532119524 51.50714787686215_ -0.1804790532119524 51.508721689672505_ -0.1830070798179286 51.508721689672505_ -0.1830070798179286 51.50714787686215_ -0.1804790532119524 51.50714787686215
907,5.226069, -0.1804790532119524 51.508721689672505_ -0.1804790532119524 51.51029550248287_ -0.1830070798179286 51.51029550248287_ -0.1830070798179286 51.508721689672505_ -0.1804790532119524 51.508721689672505
908,5.222402, -0.1804790532119524 51.51029550248287_ -0.1804790532119524 51.511869315293225_ -0.1830070798179286 51.511869315293225_ -0.1830070798179286 51.51029550248287_ -0.1804790532119524 51.51029550248287
909,5.2181726, -0.1804790532119524 51.511869315293225_ -0.1804790532119524 51.51344312810358_ -0.1830070798179286 51.51344312810358_ -0.1830070798179286 51.511869315293225_ -0.1804790532119524 51.511869315293225
910,3.7738345, -0.1804790532119524 51.51344312810358_ -0.1804790532119524 51.51501694091394_ -0.1830070798179286 51.51501694091394_ -0.1830070798179286 51.51344312810358_ -0.1804790532119524 51.51344312810358
911,3.7571023, -0.1804790532119524 51.51501694091394_ -0.1804790532119524 51.516590753724294_ -0.1830070798179286 51.516590753724294_ -0.1830070798179286 51.51501694091394_ -0.1804790532119524 51.51501694091394
912,3.748356, -0.1804790532119524 51.516590753724294_ -0.1804790532119524 51.51816456653466_ -0.1830070798179286 51.51816456653466_ -0.1830070798179286 51.516590753724294_ -0.1804790532119524 51.516590753724294
913,3.8157969, -0.1804790532119524 51.51816456653466_ -0.1804790532119524 51.519738379345014_ -0.1830070798179286 51.519738379345014_ -0.1830070798179286 51.51816456653466_ -0.1804790532119524 51.51816456653466
914,3.8319385, -0.1804790532119524 51.519738379345014_ -0.1804790532119524 51.52131219215537_ -0.1830070798179286 51.52131219215537_ -0.1830070798179286 51.519738379345014_ -0.1804790532119524 51.519738379345014
915,3.8598797, -0.1804790532119524 51.52131219215537_ -0.1804790532119524 51.52288600496573_ -0.1830070798179286 51.52288600496573_ -0.1830070798179286 51.52131219215537_ -0.1804790532119524 51.52131219215537
916,3.8920996, -0.1804790532119524 51.52288600496573_ -0.1804790532119524 51.52445981777608_ -0.1830070798179286 51.52445981777608_ -0.1830070798179286 51.52288600496573_ -0.1804790532119524 51.52288600496573
917,3.904225, -0.1804790532119524 51.52445981777608_ -0.1804790532119524 51.52603363058645_ -0.1830070798179286 51.52603363058645_ -0.1830070798179286 51.52445981777608_ -0.1804790532119524 51.52445981777608
918,3.8532891, -0.1804790532119524 51.52603363058645_ -0.1804790532119524 51.5276074433968_ -0.1830070798179286 51.5276074433968_ -0.1830070798179286 51.52603363058645_ -0.1804790532119524 51.52603363058645
919,3.8283427, -0.1804790532119524 51.5276074433968_ -0.1804790532119524 51.52918125620716_ -0.1830070798179286 51.52918125620716_ -0.1830070798179286 51.5276074433968_ -0.1804790532119524 51.5276074433968
920,5.0420227, -0.1830070798179286 51.46622874379285_ -0.1830070798179286 51.4678025566032_ -0.1855351064239049 51.4678025566032_ -0.1855351064239049 51.46622874379285_ -0.1830070798179286 51.46622874379285
921,5.022985, -0.1830070798179286 51.4678025566032_ -0.1830070798179286 51.46937636941356_ -0.1855351064239049 51.46937636941356_ -0.1855351064239049 51.4678025566032_ -0.1830070798179286 51.4678025566032
922,4.9679213, -0.1830070798179286 51.46937636941356_ -0.1830070798179286 51.47095018222392_ -0.1855351064239049 51.47095018222392_ -0.1855351064239049 51.46937636941356_ -0.1830070798179286 51.46937636941356
923,4.881019, -0.1830070798179286 51.47095018222392_ -0.1830070798179286 51.47252399503428_ -0.1855351064239049 51.47252399503428_ -0.1855351064239049 51.47095018222392_ -0.1830070798179286 51.47095018222392
924,4.9166884, -0.1830070798179286 51.47252399503428_ -0.1830070798179286 51.474097807844636_ -0.1855351064239049 51.474097807844636_ -0.1855351064239049 51.47252399503428_ -0.1830070798179286 51.47252399503428
925,3.7441962, -0.1830070798179286 51.474097807844636_ -0.1830070798179286 51.47567162065499_ -0.1855351064239049 51.47567162065499_ -0.1855351064239049 51.474097807844636_ -0.1830070798179286 51.474097807844636
926,3.7456172, -0.1830070798179286 51.47567162065499_ -0.1830070798179286 51.47724543346535_ -0.1855351064239049 51.47724543346535_ -0.1855351064239049 51.47567162065499_ -0.1830070798179286 51.47567162065499
927,3.7457926, -0.1830070798179286 51.47724543346535_ -0.1830070798179286 51.47881924627571_ -0.1855351064239049 51.47881924627571_ -0.1855351064239049 51.47724543346535_ -0.1830070798179286 51.47724543346535
928,3.7417293, -0.1830070798179286 51.47881924627571_ -0.1830070798179286 51.48039305908607_ -0.1855351064239049 51.48039305908607_ -0.1855351064239049 51.47881924627571_ -0.1830070798179286 51.47881924627571
929,3.7393763, -0.1830070798179286 51.48039305908607_ -0.1830070798179286 51.481966871896425_ -0.1855351064239049 51.481966871896425_ -0.1855351064239049 51.48039305908607_ -0.1830070798179286 51.48039305908607
930,3.736502, -0.1830070798179286 51.481966871896425_ -0.1830070798179286 51.48354068470678_ -0.1855351064239049 51.48354068470678_ -0.1855351064239049 51.481966871896425_ -0.1830070798179286 51.481966871896425
931,3.7367237, -0.1830070798179286 51.48354068470678_ -0.1830070798179286 51.48511449751714_ -0.1855351064239049 51.48511449751714_ -0.1855351064239049 51.48354068470678_ -0.1830070798179286 51.48354068470678
932,3.7402232, -0.1830070798179286 51.48511449751714_ -0.1830070798179286 51.4866883103275_ -0.1855351064239049 51.4866883103275_ -0.1855351064239049 51.48511449751714_ -0.1830070798179286 51.48511449751714
933,3.743288, -0.1830070798179286 51.4866883103275_ -0.1830070798179286 51.48826212313786_ -0.1855351064239049 51.48826212313786_ -0.1855351064239049 51.4866883103275_ -0.1830070798179286 51.4866883103275
934,3.7457848, -0.1830070798179286 51.48826212313786_ -0.1830070798179286 51.489835935948214_ -0.1855351064239049 51.489835935948214_ -0.1855351064239049 51.48826212313786_ -0.1830070798179286 51.48826212313786
935,3.7435365, -0.1830070798179286 51.489835935948214_ -0.1830070798179286 51.49140974875857_ -0.1855351064239049 51.49140974875857_ -0.1855351064239049 51.489835935948214_ -0.1830070798179286 51.489835935948214
936,3.7422612, -0.1830070798179286 51.49140974875857_ -0.1830070798179286 51.49298356156893_ -0.1855351064239049 51.49298356156893_ -0.1855351064239049 51.49140974875857_ -0.1830070798179286 51.49140974875857
937,3.7396967, -0.1830070798179286 51.49298356156893_ -0.1830070798179286 51.49455737437929_ -0.1855351064239049 51.49455737437929_ -0.1855351064239049 51.49298356156893_ -0.1830070798179286 51.49298356156893
938,3.737747, -0.1830070798179286 51.49455737437929_ -0.1830070798179286 51.49613118718965_ -0.1855351064239049 51.49613118718965_ -0.1855351064239049 51.49455737437929_ -0.1830070798179286 51.49455737437929
939,3.7373583, -0.1830070798179286 51.49613118718965_ -0.1830070798179286 51.497705_ -0.1855351064239049 51.497705_ -0.1855351064239049 51.49613118718965_ -0.1830070798179286 51.49613118718965
940,3.74358, -0.1830070798179286 51.497705_ -0.1830070798179286 51.49927881281036_ -0.1855351064239049 51.49927881281036_ -0.1855351064239049 51.497705_ -0.1830070798179286 51.497705
941,3.7366807, -0.1830070798179286 51.49927881281036_ -0.1830070798179286 51.500852625620716_ -0.1855351064239049 51.500852625620716_ -0.1855351064239049 51.49927881281036_ -0.1830070798179286 51.49927881281036
942,3.7468717, -0.1830070798179286 51.500852625620716_ -0.1830070798179286 51.50242643843108_ -0.1855351064239049 51.50242643843108_ -0.1855351064239049 51.500852625620716_ -0.1830070798179286 51.500852625620716
943,3.7701564, -0.1830070798179286 51.50242643843108_ -0.1830070798179286 51.504000251241436_ -0.1855351064239049 51.504000251241436_ -0.1855351064239049 51.50242643843108_ -0.1830070798179286 51.50242643843108
944,3.7698615, -0.1830070798179286 51.504000251241436_ -0.1830070798179286 51.50557406405179_ -0.1855351064239049 51.50557406405179_ -0.1855351064239049 51.504000251241436_ -0.1830070798179286 51.504000251241436
945,3.7889543, -0.1830070798179286 51.50557406405179_ -0.1830070798179286 51.50714787686215_ -0.1855351064239049 51.50714787686215_ -0.1855351064239049 51.50557406405179_ -0.1830070798179286 51.50557406405179
946,3.7899642, -0.1830070798179286 51.50714787686215_ -0.1830070798179286 51.508721689672505_ -0.1855351064239049 51.508721689672505_ -0.1855351064239049 51.50714787686215_ -0.1830070798179286 51.50714787686215
947,5.227242, -0.1830070798179286 51.508721689672505_ -0.1830070798179286 51.51029550248287_ -0.1855351064239049 51.51029550248287_ -0.1855351064239049 51.508721689672505_ -0.1830070798179286 51.508721689672505
948,5.223693, -0.1830070798179286 51.51029550248287_ -0.1830070798179286 51.511869315293225_ -0.1855351064239049 51.511869315293225_ -0.1855351064239049 51.51029550248287_ -0.1830070798179286 51.51029550248287
949,5.2177224, -0.1830070798179286 51.511869315293225_ -0.1830070798179286 51.51344312810358_ -0.1855351064239049 51.51344312810358_ -0.1855351064239049 51.511869315293225_ -0.1830070798179286 51.511869315293225
950,3.7486608, -0.1830070798179286 51.51344312810358_ -0.1830070798179286 51.51501694091394_ -0.1855351064239049 51.51501694091394_ -0.1855351064239049 51.51344312810358_ -0.1830070798179286 51.51344312810358
