id,latitude,longitude,code
1593_,-0.18448890000000132,51.4833407,1120
13079_,-0.1842083000000004,51.48344089999999,1120
5533_,-0.18430250000000123,51.48356579999999,1120
1899_,-0.18427930000000087,51.48411469999999,1121
4930_,-0.18493480000000018,51.484581199999994,1121
4921_,-0.18365710000000077,51.484495599999995,1121
4919_,-0.18340060000000077,51.4846357,1121
10114_,-0.1839758000000015,51.4847227,1121
4928_,-0.18654775799075168,51.48445523248192,1176
10240_,-0.18624005000225013,51.484620850000766,1176
4931_,-0.18552120317251455,51.485055297005715,1176
10241_,-0.18651790000000104,51.484783199999995,1176
13061_,-0.18662190000000117,51.484832899999994,1176
4925_,-0.1871397000000014,51.48408289999999,1231
4927_,-0.1873248000000008,51.48495119999999,1231
4924_,-0.18787779999999954,51.48458229999999,1231
5597_,-0.18614420000000112,51.48286829999999,1174
5341_,-0.18632259999086842,51.48269445000159,1174
9973_,-0.18601990000000113,51.48243249999999,1174
10112_,-0.18583020000000117,51.482271,1174
10110_,-0.18544649999131696,51.481946100001934,1174
10111_,-0.18537415002768218,51.48222870001258,1174
10113_,-0.18563900000000086,51.482109599999994,1174
4978_,-0.19807170000000004,51.492929999999994,1569
4977_,-0.19775410000000074,51.492581699999995,1569
12793_,-0.19722540000000058,51.49274079999998,1569
4979_,-0.19837253172967012,51.49326222926313,1569
548_,-0.19730610000000132,51.491058899999985,1567
549_,-0.19729730000000117,51.49050119999998,1567
12784_,-0.19751380000000085,51.4907714,1567
4966_,-0.19790850000000032,51.49219449999998,1568
4967_,-0.19753389999999946,51.4923331,1568
3149_,-0.20012049999999926,51.49136509999999,1622
3151_,-0.19963430000000176,51.490662799999996,1622
8060_,-0.19935570000000083,51.49088719999999,1622
4955_,-0.19561477289452295,51.490284945051705,1511
555_,-0.19355019999999912,51.48903959999999,1455
5903_,-0.19469960000000058,51.48927379999998,1455
12789_,-0.1942826000000005,51.4889808,1455
9111_,-0.1938223000000006,51.488486499999986,1455
6062_,-0.19358539999999963,51.48824189999999,1454
1927_,-0.19506440000000133,51.487683799999985,1454
1929_,-0.1944352000000002,51.487928499999995,1454
6064_,-0.19446840000000076,51.488178999999995,1454
6065_,-0.19407164997410037,51.48801235000428,1454
6063_,-0.19426229999999942,51.487989299999995,1454
8026_,-0.19376799999999988,51.48817309999999,1454
4956_,-0.19440750000000112,51.48951579999999,1456
4953_,-0.1951009999999992,51.4898942,1456
556_,-0.19003970000000092,51.48667079999998,1288
557_,-0.19026690000000124,51.4866681,1343
559_,-0.1904046094441378,51.486904360180965,1343
4950_,-0.19073730000000233,51.48704729999998,1343
4949_,-0.1900972999999999,51.487055599999984,1343
5296_,-0.19033964999718347,51.48721735001025,1343
564_,-0.16570330000000025,51.48873759999999,520
