code,predicted_pm2.5,geometry
807,5.1260214, -0.175423 51.47724543346535_ -0.175423 51.47881924627571_ -0.1779510266059762 51.47881924627571_ -0.1779510266059762 51.47724543346535_ -0.175423 51.47724543346535
808,5.114628, -0.175423 51.47881924627571_ -0.175423 51.48039305908607_ -0.1779510266059762 51.48039305908607_ -0.1779510266059762 51.47881924627571_ -0.175423 51.47881924627571
809,5.139274, -0.175423 51.48039305908607_ -0.175423 51.481966871896425_ -0.1779510266059762 51.481966871896425_ -0.1779510266059762 51.48039305908607_ -0.175423 51.48039305908607
810,5.1356473, -0.175423 51.481966871896425_ -0.175423 51.48354068470678_ -0.1779510266059762 51.48354068470678_ -0.1779510266059762 51.481966871896425_ -0.175423 51.481966871896425
811,5.125003, -0.175423 51.48354068470678_ -0.175423 51.48511449751714_ -0.1779510266059762 51.48511449751714_ -0.1779510266059762 51.48354068470678_ -0.175423 51.48354068470678
812,5.133908, -0.175423 51.48511449751714_ -0.175423 51.4866883103275_ -0.1779510266059762 51.4866883103275_ -0.1779510266059762 51.48511449751714_ -0.175423 51.48511449751714
813,5.1390963, -0.175423 51.4866883103275_ -0.175423 51.48826212313786_ -0.1779510266059762 51.48826212313786_ -0.1779510266059762 51.4866883103275_ -0.175423 51.4866883103275
814,5.1374974, -0.175423 51.48826212313786_ -0.175423 51.489835935948214_ -0.1779510266059762 51.489835935948214_ -0.1779510266059762 51.48826212313786_ -0.175423 51.48826212313786
815,5.1118994, -0.175423 51.489835935948214_ -0.175423 51.49140974875857_ -0.1779510266059762 51.49140974875857_ -0.1779510266059762 51.489835935948214_ -0.175423 51.489835935948214
816,5.139791, -0.175423 51.49140974875857_ -0.175423 51.49298356156893_ -0.1779510266059762 51.49298356156893_ -0.1779510266059762 51.49140974875857_ -0.175423 51.49140974875857
817,5.124765, -0.175423 51.49298356156893_ -0.175423 51.49455737437929_ -0.1779510266059762 51.49455737437929_ -0.1779510266059762 51.49298356156893_ -0.175423 51.49298356156893
818,5.1211452, -0.175423 51.49455737437929_ -0.175423 51.49613118718965_ -0.1779510266059762 51.49613118718965_ -0.1779510266059762 51.49455737437929_ -0.175423 51.49455737437929
819,5.1028285, -0.175423 51.49613118718965_ -0.175423 51.497705_ -0.1779510266059762 51.497705_ -0.1779510266059762 51.49613118718965_ -0.175423 51.49613118718965
820,5.084721, -0.175423 51.497705_ -0.175423 51.49927881281036_ -0.1779510266059762 51.49927881281036_ -0.1779510266059762 51.497705_ -0.175423 51.497705
821,5.1150956, -0.175423 51.49927881281036_ -0.175423 51.500852625620716_ -0.1779510266059762 51.500852625620716_ -0.1779510266059762 51.49927881281036_ -0.175423 51.49927881281036
822,5.1412435, -0.175423 51.500852625620716_ -0.175423 51.50242643843108_ -0.1779510266059762 51.50242643843108_ -0.1779510266059762 51.500852625620716_ -0.175423 51.500852625620716
823,6.087176, -0.175423 51.50242643843108_ -0.175423 51.504000251241436_ -0.1779510266059762 51.504000251241436_ -0.1779510266059762 51.50242643843108_ -0.175423 51.50242643843108
824,6.1050158, -0.175423 51.504000251241436_ -0.175423 51.50557406405179_ -0.1779510266059762 51.50557406405179_ -0.1779510266059762 51.504000251241436_ -0.175423 51.504000251241436
825,6.1201825, -0.175423 51.50557406405179_ -0.175423 51.50714787686215_ -0.1779510266059762 51.50714787686215_ -0.1779510266059762 51.50557406405179_ -0.175423 51.50557406405179
826,6.119779, -0.175423 51.50714787686215_ -0.175423 51.508721689672505_ -0.1779510266059762 51.508721689672505_ -0.1779510266059762 51.50714787686215_ -0.175423 51.50714787686215
827,6.114038, -0.175423 51.508721689672505_ -0.175423 51.51029550248287_ -0.1779510266059762 51.51029550248287_ -0.1779510266059762 51.508721689672505_ -0.175423 51.508721689672505
828,6.1198425, -0.175423 51.51029550248287_ -0.175423 51.511869315293225_ -0.1779510266059762 51.511869315293225_ -0.1779510266059762 51.51029550248287_ -0.175423 51.51029550248287
829,6.0898485, -0.175423 51.511869315293225_ -0.175423 51.51344312810358_ -0.1779510266059762 51.51344312810358_ -0.1779510266059762 51.511869315293225_ -0.175423 51.511869315293225
830,6.4422727, -0.175423 51.51344312810358_ -0.175423 51.51501694091394_ -0.1779510266059762 51.51501694091394_ -0.1779510266059762 51.51344312810358_ -0.175423 51.51344312810358
831,5.2284765, -0.175423 51.51501694091394_ -0.175423 51.516590753724294_ -0.1779510266059762 51.516590753724294_ -0.1779510266059762 51.51501694091394_ -0.175423 51.51501694091394
832,5.3651133, -0.175423 51.516590753724294_ -0.175423 51.51816456653466_ -0.1779510266059762 51.51816456653466_ -0.1779510266059762 51.516590753724294_ -0.175423 51.516590753724294
833,5.3833737, -0.175423 51.51816456653466_ -0.175423 51.519738379345014_ -0.1779510266059762 51.519738379345014_ -0.1779510266059762 51.51816456653466_ -0.175423 51.51816456653466
834,5.389538, -0.175423 51.519738379345014_ -0.175423 51.52131219215537_ -0.1779510266059762 51.52131219215537_ -0.1779510266059762 51.519738379345014_ -0.175423 51.519738379345014
835,5.423182, -0.175423 51.52131219215537_ -0.175423 51.52288600496573_ -0.1779510266059762 51.52288600496573_ -0.1779510266059762 51.52131219215537_ -0.175423 51.52131219215537
836,5.4032245, -0.175423 51.52288600496573_ -0.175423 51.52445981777608_ -0.1779510266059762 51.52445981777608_ -0.1779510266059762 51.52288600496573_ -0.175423 51.52288600496573
837,5.365553, -0.175423 51.52445981777608_ -0.175423 51.52603363058645_ -0.1779510266059762 51.52603363058645_ -0.1779510266059762 51.52445981777608_ -0.175423 51.52445981777608
838,5.257243, -0.175423 51.52603363058645_ -0.175423 51.5276074433968_ -0.1779510266059762 51.5276074433968_ -0.1779510266059762 51.52603363058645_ -0.175423 51.52603363058645
839,5.209927, -0.175423 51.5276074433968_ -0.175423 51.52918125620716_ -0.1779510266059762 51.52918125620716_ -0.1779510266059762 51.5276074433968_ -0.175423 51.5276074433968
840,6.0030723, -0.1779510266059762 51.46622874379285_ -0.1779510266059762 51.4678025566032_ -0.1804790532119524 51.4678025566032_ -0.1804790532119524 51.46622874379285_ -0.1779510266059762 51.46622874379285
841,5.9830446, -0.1779510266059762 51.4678025566032_ -0.1779510266059762 51.46937636941356_ -0.1804790532119524 51.46937636941356_ -0.1804790532119524 51.4678025566032_ -0.1779510266059762 51.4678025566032
842,5.919255, -0.1779510266059762 51.46937636941356_ -0.1779510266059762 51.47095018222392_ -0.1804790532119524 51.47095018222392_ -0.1804790532119524 51.46937636941356_ -0.1779510266059762 51.46937636941356
843,5.8545594, -0.1779510266059762 51.47095018222392_ -0.1779510266059762 51.47252399503428_ -0.1804790532119524 51.47252399503428_ -0.1804790532119524 51.47095018222392_ -0.1779510266059762 51.47095018222392
844,5.742265, -0.1779510266059762 51.47252399503428_ -0.1779510266059762 51.474097807844636_ -0.1804790532119524 51.474097807844636_ -0.1804790532119524 51.47252399503428_ -0.1779510266059762 51.47252399503428
845,5.13638, -0.1779510266059762 51.474097807844636_ -0.1779510266059762 51.47567162065499_ -0.1804790532119524 51.47567162065499_ -0.1804790532119524 51.474097807844636_ -0.1779510266059762 51.474097807844636
846,5.0890746, -0.1779510266059762 51.47567162065499_ -0.1779510266059762 51.47724543346535_ -0.1804790532119524 51.47724543346535_ -0.1804790532119524 51.47567162065499_ -0.1779510266059762 51.47567162065499
847,5.1063995, -0.1779510266059762 51.47724543346535_ -0.1779510266059762 51.47881924627571_ -0.1804790532119524 51.47881924627571_ -0.1804790532119524 51.47724543346535_ -0.1779510266059762 51.47724543346535
848,5.0996943, -0.1779510266059762 51.47881924627571_ -0.1779510266059762 51.48039305908607_ -0.1804790532119524 51.48039305908607_ -0.1804790532119524 51.47881924627571_ -0.1779510266059762 51.47881924627571
849,5.137387, -0.1779510266059762 51.48039305908607_ -0.1779510266059762 51.481966871896425_ -0.1804790532119524 51.481966871896425_ -0.1804790532119524 51.48039305908607_ -0.1779510266059762 51.48039305908607
850,5.13, -0.1779510266059762 51.481966871896425_ -0.1779510266059762 51.48354068470678_ -0.1804790532119524 51.48354068470678_ -0.1804790532119524 51.481966871896425_ -0.1779510266059762 51.481966871896425
851,5.120852, -0.1779510266059762 51.48354068470678_ -0.1779510266059762 51.48511449751714_ -0.1804790532119524 51.48511449751714_ -0.1804790532119524 51.48354068470678_ -0.1779510266059762 51.48354068470678
852,5.13345, -0.1779510266059762 51.48511449751714_ -0.1779510266059762 51.4866883103275_ -0.1804790532119524 51.4866883103275_ -0.1804790532119524 51.48511449751714_ -0.1779510266059762 51.48511449751714
853,5.128735, -0.1779510266059762 51.4866883103275_ -0.1779510266059762 51.48826212313786_ -0.1804790532119524 51.48826212313786_ -0.1804790532119524 51.4866883103275_ -0.1779510266059762 51.4866883103275
854,5.140077, -0.1779510266059762 51.48826212313786_ -0.1779510266059762 51.489835935948214_ -0.1804790532119524 51.489835935948214_ -0.1804790532119524 51.48826212313786_ -0.1779510266059762 51.48826212313786
855,5.131255, -0.1779510266059762 51.489835935948214_ -0.1779510266059762 51.49140974875857_ -0.1804790532119524 51.49140974875857_ -0.1804790532119524 51.489835935948214_ -0.1779510266059762 51.489835935948214
856,5.1408496, -0.1779510266059762 51.49140974875857_ -0.1779510266059762 51.49298356156893_ -0.1804790532119524 51.49298356156893_ -0.1804790532119524 51.49140974875857_ -0.1779510266059762 51.49140974875857
857,5.115355, -0.1779510266059762 51.49298356156893_ -0.1779510266059762 51.49455737437929_ -0.1804790532119524 51.49455737437929_ -0.1804790532119524 51.49298356156893_ -0.1779510266059762 51.49298356156893
858,5.1133647, -0.1779510266059762 51.49455737437929_ -0.1779510266059762 51.49613118718965_ -0.1804790532119524 51.49613118718965_ -0.1804790532119524 51.49455737437929_ -0.1779510266059762 51.49455737437929
859,5.110823, -0.1779510266059762 51.49613118718965_ -0.1779510266059762 51.497705_ -0.1804790532119524 51.497705_ -0.1804790532119524 51.49613118718965_ -0.1779510266059762 51.49613118718965
860,5.098202, -0.1779510266059762 51.497705_ -0.1779510266059762 51.49927881281036_ -0.1804790532119524 51.49927881281036_ -0.1804790532119524 51.497705_ -0.1779510266059762 51.497705
861,5.126017, -0.1779510266059762 51.49927881281036_ -0.1779510266059762 51.500852625620716_ -0.1804790532119524 51.500852625620716_ -0.1804790532119524 51.49927881281036_ -0.1779510266059762 51.49927881281036
862,5.1543217, -0.1779510266059762 51.500852625620716_ -0.1779510266059762 51.50242643843108_ -0.1804790532119524 51.50242643843108_ -0.1804790532119524 51.500852625620716_ -0.1779510266059762 51.500852625620716
863,6.0683846, -0.1779510266059762 51.50242643843108_ -0.1779510266059762 51.504000251241436_ -0.1804790532119524 51.504000251241436_ -0.1804790532119524 51.50242643843108_ -0.1779510266059762 51.50242643843108
864,6.08376, -0.1779510266059762 51.504000251241436_ -0.1779510266059762 51.50557406405179_ -0.1804790532119524 51.50557406405179_ -0.1804790532119524 51.504000251241436_ -0.1779510266059762 51.504000251241436
865,6.096025, -0.1779510266059762 51.50557406405179_ -0.1779510266059762 51.50714787686215_ -0.1804790532119524 51.50714787686215_ -0.1804790532119524 51.50557406405179_ -0.1779510266059762 51.50557406405179
866,6.088535, -0.1779510266059762 51.50714787686215_ -0.1779510266059762 51.508721689672505_ -0.1804790532119524 51.508721689672505_ -0.1804790532119524 51.50714787686215_ -0.1779510266059762 51.50714787686215
867,6.070422, -0.1779510266059762 51.508721689672505_ -0.1779510266059762 51.51029550248287_ -0.1804790532119524 51.51029550248287_ -0.1804790532119524 51.508721689672505_ -0.1779510266059762 51.508721689672505
868,6.08716, -0.1779510266059762 51.51029550248287_ -0.1779510266059762 51.511869315293225_ -0.1804790532119524 51.511869315293225_ -0.1804790532119524 51.51029550248287_ -0.1779510266059762 51.51029550248287
869,6.036888, -0.1779510266059762 51.511869315293225_ -0.1779510266059762 51.51344312810358_ -0.1804790532119524 51.51344312810358_ -0.1804790532119524 51.511869315293225_ -0.1779510266059762 51.511869315293225
870,6.0193896, -0.1779510266059762 51.51344312810358_ -0.1779510266059762 51.51501694091394_ -0.1804790532119524 51.51501694091394_ -0.1804790532119524 51.51344312810358_ -0.1779510266059762 51.51344312810358
871,5.181038, -0.1779510266059762 51.51501694091394_ -0.1779510266059762 51.516590753724294_ -0.1804790532119524 51.516590753724294_ -0.1804790532119524 51.51501694091394_ -0.1779510266059762 51.51501694091394
872,5.2847905, -0.1779510266059762 51.516590753724294_ -0.1779510266059762 51.51816456653466_ -0.1804790532119524 51.51816456653466_ -0.1804790532119524 51.516590753724294_ -0.1779510266059762 51.516590753724294
873,5.268418, -0.1779510266059762 51.51816456653466_ -0.1779510266059762 51.519738379345014_ -0.1804790532119524 51.519738379345014_ -0.1804790532119524 51.51816456653466_ -0.1779510266059762 51.51816456653466
874,5.2646813, -0.1779510266059762 51.519738379345014_ -0.1779510266059762 51.52131219215537_ -0.1804790532119524 51.52131219215537_ -0.1804790532119524 51.519738379345014_ -0.1779510266059762 51.519738379345014
875,5.2945867, -0.1779510266059762 51.52131219215537_ -0.1779510266059762 51.52288600496573_ -0.1804790532119524 51.52288600496573_ -0.1804790532119524 51.52131219215537_ -0.1779510266059762 51.52131219215537
876,5.2843657, -0.1779510266059762 51.52288600496573_ -0.1779510266059762 51.52445981777608_ -0.1804790532119524 51.52445981777608_ -0.1804790532119524 51.52288600496573_ -0.1779510266059762 51.52288600496573
877,5.2551923, -0.1779510266059762 51.52445981777608_ -0.1779510266059762 51.52603363058645_ -0.1804790532119524 51.52603363058645_ -0.1804790532119524 51.52445981777608_ -0.1779510266059762 51.52445981777608
878,5.1824765, -0.1779510266059762 51.52603363058645_ -0.1779510266059762 51.5276074433968_ -0.1804790532119524 51.5276074433968_ -0.1804790532119524 51.52603363058645_ -0.1779510266059762 51.52603363058645
879,5.1413813, -0.1779510266059762 51.5276074433968_ -0.1779510266059762 51.52918125620716_ -0.1804790532119524 51.52918125620716_ -0.1804790532119524 51.5276074433968_ -0.1779510266059762 51.5276074433968
880,6.028542, -0.1804790532119524 51.46622874379285_ -0.1804790532119524 51.4678025566032_ -0.1830070798179286 51.4678025566032_ -0.1830070798179286 51.46622874379285_ -0.1804790532119524 51.46622874379285
881,6.014007, -0.1804790532119524 51.4678025566032_ -0.1804790532119524 51.46937636941356_ -0.1830070798179286 51.46937636941356_ -0.1830070798179286 51.4678025566032_ -0.1804790532119524 51.4678025566032
882,5.93838, -0.1804790532119524 51.46937636941356_ -0.1804790532119524 51.47095018222392_ -0.1830070798179286 51.47095018222392_ -0.1830070798179286 51.46937636941356_ -0.1804790532119524 51.46937636941356
883,5.839418, -0.1804790532119524 51.47095018222392_ -0.1804790532119524 51.47252399503428_ -0.1830070798179286 51.47252399503428_ -0.1830070798179286 51.47095018222392_ -0.1804790532119524 51.47095018222392
884,5.7078643, -0.1804790532119524 51.47252399503428_ -0.1804790532119524 51.474097807844636_ -0.1830070798179286 51.474097807844636_ -0.1830070798179286 51.47252399503428_ -0.1804790532119524 51.47252399503428
885,5.102344, -0.1804790532119524 51.474097807844636_ -0.1804790532119524 51.47567162065499_ -0.1830070798179286 51.47567162065499_ -0.1830070798179286 51.474097807844636_ -0.1804790532119524 51.474097807844636
886,5.068938, -0.1804790532119524 51.47567162065499_ -0.1804790532119524 51.47724543346535_ -0.1830070798179286 51.47724543346535_ -0.1830070798179286 51.47567162065499_ -0.1804790532119524 51.47567162065499
887,5.0557623, -0.1804790532119524 51.47724543346535_ -0.1804790532119524 51.47881924627571_ -0.1830070798179286 51.47881924627571_ -0.1830070798179286 51.47724543346535_ -0.1804790532119524 51.47724543346535
888,5.06173, -0.1804790532119524 51.47881924627571_ -0.1804790532119524 51.48039305908607_ -0.1830070798179286 51.48039305908607_ -0.1830070798179286 51.47881924627571_ -0.1804790532119524 51.47881924627571
889,5.1043477, -0.1804790532119524 51.48039305908607_ -0.1804790532119524 51.481966871896425_ -0.1830070798179286 51.481966871896425_ -0.1830070798179286 51.48039305908607_ -0.1804790532119524 51.48039305908607
890,5.10399, -0.1804790532119524 51.481966871896425_ -0.1804790532119524 51.48354068470678_ -0.1830070798179286 51.48354068470678_ -0.1830070798179286 51.481966871896425_ -0.1804790532119524 51.481966871896425
891,5.1030383, -0.1804790532119524 51.48354068470678_ -0.1804790532119524 51.48511449751714_ -0.1830070798179286 51.48511449751714_ -0.1830070798179286 51.48354068470678_ -0.1804790532119524 51.48354068470678
892,5.11585, -0.1804790532119524 51.48511449751714_ -0.1804790532119524 51.4866883103275_ -0.1830070798179286 51.4866883103275_ -0.1830070798179286 51.48511449751714_ -0.1804790532119524 51.48511449751714
893,5.120086, -0.1804790532119524 51.4866883103275_ -0.1804790532119524 51.48826212313786_ -0.1830070798179286 51.48826212313786_ -0.1830070798179286 51.4866883103275_ -0.1804790532119524 51.4866883103275
894,5.1194806, -0.1804790532119524 51.48826212313786_ -0.1804790532119524 51.489835935948214_ -0.1830070798179286 51.489835935948214_ -0.1830070798179286 51.48826212313786_ -0.1804790532119524 51.48826212313786
895,5.114163, -0.1804790532119524 51.489835935948214_ -0.1804790532119524 51.49140974875857_ -0.1830070798179286 51.49140974875857_ -0.1830070798179286 51.489835935948214_ -0.1804790532119524 51.489835935948214
896,5.1254764, -0.1804790532119524 51.49140974875857_ -0.1804790532119524 51.49298356156893_ -0.1830070798179286 51.49298356156893_ -0.1830070798179286 51.49140974875857_ -0.1804790532119524 51.49140974875857
897,5.114304, -0.1804790532119524 51.49298356156893_ -0.1804790532119524 51.49455737437929_ -0.1830070798179286 51.49455737437929_ -0.1830070798179286 51.49298356156893_ -0.1804790532119524 51.49298356156893
898,5.0972896, -0.1804790532119524 51.49455737437929_ -0.1804790532119524 51.49613118718965_ -0.1830070798179286 51.49613118718965_ -0.1830070798179286 51.49455737437929_ -0.1804790532119524 51.49455737437929
899,5.107687, -0.1804790532119524 51.49613118718965_ -0.1804790532119524 51.497705_ -0.1830070798179286 51.497705_ -0.1830070798179286 51.49613118718965_ -0.1804790532119524 51.49613118718965
900,5.116788, -0.1804790532119524 51.497705_ -0.1804790532119524 51.49927881281036_ -0.1830070798179286 51.49927881281036_ -0.1830070798179286 51.497705_ -0.1804790532119524 51.497705
901,5.1313577, -0.1804790532119524 51.49927881281036_ -0.1804790532119524 51.500852625620716_ -0.1830070798179286 51.500852625620716_ -0.1830070798179286 51.49927881281036_ -0.1804790532119524 51.49927881281036
902,5.1513653, -0.1804790532119524 51.500852625620716_ -0.1804790532119524 51.50242643843108_ -0.1830070798179286 51.50242643843108_ -0.1830070798179286 51.500852625620716_ -0.1804790532119524 51.500852625620716
903,5.1725597, -0.1804790532119524 51.50242643843108_ -0.1804790532119524 51.504000251241436_ -0.1830070798179286 51.504000251241436_ -0.1830070798179286 51.50242643843108_ -0.1804790532119524 51.50242643843108
904,5.19237, -0.1804790532119524 51.504000251241436_ -0.1804790532119524 51.50557406405179_ -0.1830070798179286 51.50557406405179_ -0.1830070798179286 51.504000251241436_ -0.1804790532119524 51.504000251241436
905,5.2032075, -0.1804790532119524 51.50557406405179_ -0.1804790532119524 51.50714787686215_ -0.1830070798179286 51.50714787686215_ -0.1830070798179286 51.50557406405179_ -0.1804790532119524 51.50557406405179
906,5.195574, -0.1804790532119524 51.50714787686215_ -0.1804790532119524 51.508721689672505_ -0.1830070798179286 51.508721689672505_ -0.1830070798179286 51.50714787686215_ -0.1804790532119524 51.50714787686215
907,6.067534, -0.1804790532119524 51.508721689672505_ -0.1804790532119524 51.51029550248287_ -0.1830070798179286 51.51029550248287_ -0.1830070798179286 51.508721689672505_ -0.1804790532119524 51.508721689672505
908,6.0441413, -0.1804790532119524 51.51029550248287_ -0.1804790532119524 51.511869315293225_ -0.1830070798179286 51.511869315293225_ -0.1830070798179286 51.51029550248287_ -0.1804790532119524 51.51029550248287
909,6.0200987, -0.1804790532119524 51.511869315293225_ -0.1804790532119524 51.51344312810358_ -0.1830070798179286 51.51344312810358_ -0.1830070798179286 51.511869315293225_ -0.1804790532119524 51.511869315293225
910,5.0858345, -0.1804790532119524 51.51344312810358_ -0.1804790532119524 51.51501694091394_ -0.1830070798179286 51.51501694091394_ -0.1830070798179286 51.51344312810358_ -0.1804790532119524 51.51344312810358
911,5.0765343, -0.1804790532119524 51.51501694091394_ -0.1804790532119524 51.516590753724294_ -0.1830070798179286 51.516590753724294_ -0.1830070798179286 51.51501694091394_ -0.1804790532119524 51.51501694091394
912,5.1163383, -0.1804790532119524 51.516590753724294_ -0.1804790532119524 51.51816456653466_ -0.1830070798179286 51.51816456653466_ -0.1830070798179286 51.516590753724294_ -0.1804790532119524 51.516590753724294
913,5.2300315, -0.1804790532119524 51.51816456653466_ -0.1804790532119524 51.519738379345014_ -0.1830070798179286 51.519738379345014_ -0.1830070798179286 51.51816456653466_ -0.1804790532119524 51.51816456653466
914,5.2080364, -0.1804790532119524 51.519738379345014_ -0.1804790532119524 51.52131219215537_ -0.1830070798179286 51.52131219215537_ -0.1830070798179286 51.519738379345014_ -0.1804790532119524 51.519738379345014
915,5.242938, -0.1804790532119524 51.52131219215537_ -0.1804790532119524 51.52288600496573_ -0.1830070798179286 51.52288600496573_ -0.1830070798179286 51.52131219215537_ -0.1804790532119524 51.52131219215537
916,5.2351975, -0.1804790532119524 51.52288600496573_ -0.1804790532119524 51.52445981777608_ -0.1830070798179286 51.52445981777608_ -0.1830070798179286 51.52288600496573_ -0.1804790532119524 51.52288600496573
917,5.2129016, -0.1804790532119524 51.52445981777608_ -0.1804790532119524 51.52603363058645_ -0.1830070798179286 51.52603363058645_ -0.1830070798179286 51.52445981777608_ -0.1804790532119524 51.52445981777608
918,5.1780415, -0.1804790532119524 51.52603363058645_ -0.1804790532119524 51.5276074433968_ -0.1830070798179286 51.5276074433968_ -0.1830070798179286 51.52603363058645_ -0.1804790532119524 51.52603363058645
919,5.1355906, -0.1804790532119524 51.5276074433968_ -0.1804790532119524 51.52918125620716_ -0.1830070798179286 51.52918125620716_ -0.1830070798179286 51.5276074433968_ -0.1804790532119524 51.5276074433968
920,5.849836, -0.1830070798179286 51.46622874379285_ -0.1830070798179286 51.4678025566032_ -0.1855351064239049 51.4678025566032_ -0.1855351064239049 51.46622874379285_ -0.1830070798179286 51.46622874379285
921,5.854333, -0.1830070798179286 51.4678025566032_ -0.1830070798179286 51.46937636941356_ -0.1855351064239049 51.46937636941356_ -0.1855351064239049 51.4678025566032_ -0.1830070798179286 51.4678025566032
922,5.7937284, -0.1830070798179286 51.46937636941356_ -0.1830070798179286 51.47095018222392_ -0.1855351064239049 51.47095018222392_ -0.1855351064239049 51.46937636941356_ -0.1830070798179286 51.46937636941356
923,5.688688, -0.1830070798179286 51.47095018222392_ -0.1830070798179286 51.47252399503428_ -0.1855351064239049 51.47252399503428_ -0.1855351064239049 51.47095018222392_ -0.1830070798179286 51.47095018222392
924,5.661593, -0.1830070798179286 51.47252399503428_ -0.1830070798179286 51.474097807844636_ -0.1855351064239049 51.474097807844636_ -0.1855351064239049 51.47252399503428_ -0.1830070798179286 51.47252399503428
925,5.0841174, -0.1830070798179286 51.474097807844636_ -0.1830070798179286 51.47567162065499_ -0.1855351064239049 51.47567162065499_ -0.1855351064239049 51.474097807844636_ -0.1830070798179286 51.474097807844636
926,5.042183, -0.1830070798179286 51.47567162065499_ -0.1830070798179286 51.47724543346535_ -0.1855351064239049 51.47724543346535_ -0.1855351064239049 51.47567162065499_ -0.1830070798179286 51.47567162065499
927,5.023345, -0.1830070798179286 51.47724543346535_ -0.1830070798179286 51.47881924627571_ -0.1855351064239049 51.47881924627571_ -0.1855351064239049 51.47724543346535_ -0.1830070798179286 51.47724543346535
928,5.043441, -0.1830070798179286 51.47881924627571_ -0.1830070798179286 51.48039305908607_ -0.1855351064239049 51.48039305908607_ -0.1855351064239049 51.47881924627571_ -0.1830070798179286 51.47881924627571
929,5.082948, -0.1830070798179286 51.48039305908607_ -0.1830070798179286 51.481966871896425_ -0.1855351064239049 51.481966871896425_ -0.1855351064239049 51.48039305908607_ -0.1830070798179286 51.48039305908607
930,5.090473, -0.1830070798179286 51.481966871896425_ -0.1830070798179286 51.48354068470678_ -0.1855351064239049 51.48354068470678_ -0.1855351064239049 51.481966871896425_ -0.1830070798179286 51.481966871896425
931,5.0734277, -0.1830070798179286 51.48354068470678_ -0.1830070798179286 51.48511449751714_ -0.1855351064239049 51.48511449751714_ -0.1855351064239049 51.48354068470678_ -0.1830070798179286 51.48354068470678
932,5.091496, -0.1830070798179286 51.48511449751714_ -0.1830070798179286 51.4866883103275_ -0.1855351064239049 51.4866883103275_ -0.1855351064239049 51.48511449751714_ -0.1830070798179286 51.48511449751714
933,5.090286, -0.1830070798179286 51.4866883103275_ -0.1830070798179286 51.48826212313786_ -0.1855351064239049 51.48826212313786_ -0.1855351064239049 51.4866883103275_ -0.1830070798179286 51.4866883103275
934,5.0934043, -0.1830070798179286 51.48826212313786_ -0.1830070798179286 51.489835935948214_ -0.1855351064239049 51.489835935948214_ -0.1855351064239049 51.48826212313786_ -0.1830070798179286 51.48826212313786
935,5.0931134, -0.1830070798179286 51.489835935948214_ -0.1830070798179286 51.49140974875857_ -0.1855351064239049 51.49140974875857_ -0.1855351064239049 51.489835935948214_ -0.1830070798179286 51.489835935948214
936,5.1001534, -0.1830070798179286 51.49140974875857_ -0.1830070798179286 51.49298356156893_ -0.1855351064239049 51.49298356156893_ -0.1855351064239049 51.49140974875857_ -0.1830070798179286 51.49140974875857
937,5.0891623, -0.1830070798179286 51.49298356156893_ -0.1830070798179286 51.49455737437929_ -0.1855351064239049 51.49455737437929_ -0.1855351064239049 51.49298356156893_ -0.1830070798179286 51.49298356156893
938,5.081203, -0.1830070798179286 51.49455737437929_ -0.1830070798179286 51.49613118718965_ -0.1855351064239049 51.49613118718965_ -0.1855351064239049 51.49455737437929_ -0.1830070798179286 51.49455737437929
939,5.090137, -0.1830070798179286 51.49613118718965_ -0.1830070798179286 51.497705_ -0.1855351064239049 51.497705_ -0.1855351064239049 51.49613118718965_ -0.1830070798179286 51.49613118718965
940,5.1002574, -0.1830070798179286 51.497705_ -0.1830070798179286 51.49927881281036_ -0.1855351064239049 51.49927881281036_ -0.1855351064239049 51.497705_ -0.1830070798179286 51.497705
941,5.1103635, -0.1830070798179286 51.49927881281036_ -0.1830070798179286 51.500852625620716_ -0.1855351064239049 51.500852625620716_ -0.1855351064239049 51.49927881281036_ -0.1830070798179286 51.49927881281036
942,5.1296515, -0.1830070798179286 51.500852625620716_ -0.1830070798179286 51.50242643843108_ -0.1855351064239049 51.50242643843108_ -0.1855351064239049 51.500852625620716_ -0.1830070798179286 51.500852625620716
943,5.158411, -0.1830070798179286 51.50242643843108_ -0.1830070798179286 51.504000251241436_ -0.1855351064239049 51.504000251241436_ -0.1855351064239049 51.50242643843108_ -0.1830070798179286 51.50242643843108
944,5.170436, -0.1830070798179286 51.504000251241436_ -0.1830070798179286 51.50557406405179_ -0.1855351064239049 51.50557406405179_ -0.1855351064239049 51.504000251241436_ -0.1830070798179286 51.504000251241436
945,5.1973042, -0.1830070798179286 51.50557406405179_ -0.1830070798179286 51.50714787686215_ -0.1855351064239049 51.50714787686215_ -0.1855351064239049 51.50557406405179_ -0.1830070798179286 51.50557406405179
946,5.186586, -0.1830070798179286 51.50714787686215_ -0.1830070798179286 51.508721689672505_ -0.1855351064239049 51.508721689672505_ -0.1855351064239049 51.50714787686215_ -0.1830070798179286 51.50714787686215
947,6.07426, -0.1830070798179286 51.508721689672505_ -0.1830070798179286 51.51029550248287_ -0.1855351064239049 51.51029550248287_ -0.1855351064239049 51.508721689672505_ -0.1830070798179286 51.508721689672505
948,6.0508485, -0.1830070798179286 51.51029550248287_ -0.1830070798179286 51.511869315293225_ -0.1855351064239049 51.511869315293225_ -0.1855351064239049 51.51029550248287_ -0.1830070798179286 51.51029550248287
