code,predicted_pm2.5,geometry
2025,4.9975367, -0.2007482096471288 51.50555197609618_ -0.2007482096471288 51.506526241169254_ -0.2023129461961717 51.506526241169254_ -0.2023129461961717 51.50555197609618_ -0.2007482096471288 51.50555197609618
2026,4.8949776, -0.2007482096471288 51.506526241169254_ -0.2007482096471288 51.50750050624234_ -0.2023129461961717 51.50750050624234_ -0.2023129461961717 51.506526241169254_ -0.2007482096471288 51.506526241169254
2027,5.226978, -0.2007482096471288 51.50750050624234_ -0.2007482096471288 51.50847477131541_ -0.2023129461961717 51.50847477131541_ -0.2023129461961717 51.50750050624234_ -0.2007482096471288 51.50750050624234
2028,5.253723, -0.2007482096471288 51.50847477131541_ -0.2007482096471288 51.509449036388496_ -0.2023129461961717 51.509449036388496_ -0.2023129461961717 51.50847477131541_ -0.2007482096471288 51.50847477131541
2029,5.142811, -0.2007482096471288 51.509449036388496_ -0.2007482096471288 51.51042330146157_ -0.2023129461961717 51.51042330146157_ -0.2023129461961717 51.509449036388496_ -0.2007482096471288 51.509449036388496
2030,4.400205, -0.2007482096471288 51.51042330146157_ -0.2007482096471288 51.51139756653465_ -0.2023129461961717 51.51139756653465_ -0.2023129461961717 51.51042330146157_ -0.2007482096471288 51.51042330146157
2031,4.0054884, -0.2007482096471288 51.51139756653465_ -0.2007482096471288 51.51237183160773_ -0.2023129461961717 51.51237183160773_ -0.2023129461961717 51.51139756653465_ -0.2007482096471288 51.51139756653465
2032,4.9335146, -0.2007482096471288 51.51237183160773_ -0.2007482096471288 51.513346096680806_ -0.2023129461961717 51.513346096680806_ -0.2023129461961717 51.51237183160773_ -0.2007482096471288 51.51237183160773
2033,4.0439596, -0.2007482096471288 51.513346096680806_ -0.2007482096471288 51.51432036175389_ -0.2023129461961717 51.51432036175389_ -0.2023129461961717 51.513346096680806_ -0.2007482096471288 51.513346096680806
2034,5.3141003, -0.2007482096471288 51.51432036175389_ -0.2007482096471288 51.515294626826964_ -0.2023129461961717 51.515294626826964_ -0.2023129461961717 51.51432036175389_ -0.2007482096471288 51.51432036175389
2035,5.341345, -0.2007482096471288 51.515294626826964_ -0.2007482096471288 51.51626889190004_ -0.2023129461961717 51.51626889190004_ -0.2023129461961717 51.515294626826964_ -0.2007482096471288 51.515294626826964
2036,5.249016, -0.2007482096471288 51.51626889190004_ -0.2007482096471288 51.51724315697312_ -0.2023129461961717 51.51724315697312_ -0.2023129461961717 51.51626889190004_ -0.2007482096471288 51.51626889190004
2037,4.0054884, -0.2007482096471288 51.51724315697312_ -0.2007482096471288 51.5182174220462_ -0.2023129461961717 51.5182174220462_ -0.2023129461961717 51.51724315697312_ -0.2007482096471288 51.51724315697312
2038,5.556875, -0.2007482096471288 51.5182174220462_ -0.2007482096471288 51.51919168711928_ -0.2023129461961717 51.51919168711928_ -0.2023129461961717 51.5182174220462_ -0.2007482096471288 51.5182174220462
2039,5.6219745, -0.2007482096471288 51.51919168711928_ -0.2007482096471288 51.52016595219236_ -0.2023129461961717 51.52016595219236_ -0.2023129461961717 51.51919168711928_ -0.2007482096471288 51.51919168711928
2040,5.6413326, -0.2023129461961717 51.46171004780764_ -0.2023129461961717 51.46268431288072_ -0.2038776827452146 51.46268431288072_ -0.2038776827452146 51.46171004780764_ -0.2023129461961717 51.46171004780764
2041,6.0111475, -0.2023129461961717 51.46268431288072_ -0.2023129461961717 51.4636585779538_ -0.2038776827452146 51.4636585779538_ -0.2038776827452146 51.46268431288072_ -0.2023129461961717 51.46268431288072
2042,6.1015615, -0.2023129461961717 51.4636585779538_ -0.2023129461961717 51.46463284302688_ -0.2038776827452146 51.46463284302688_ -0.2038776827452146 51.4636585779538_ -0.2023129461961717 51.4636585779538
2043,5.867095, -0.2023129461961717 51.46463284302688_ -0.2023129461961717 51.46560710809996_ -0.2038776827452146 51.46560710809996_ -0.2038776827452146 51.46463284302688_ -0.2023129461961717 51.46463284302688
2044,5.218933, -0.2023129461961717 51.46560710809996_ -0.2023129461961717 51.466581373173035_ -0.2038776827452146 51.466581373173035_ -0.2038776827452146 51.46560710809996_ -0.2023129461961717 51.46560710809996
2045,5.1873875, -0.2023129461961717 51.466581373173035_ -0.2023129461961717 51.46755563824611_ -0.2038776827452146 51.46755563824611_ -0.2038776827452146 51.466581373173035_ -0.2023129461961717 51.466581373173035
2046,5.586144, -0.2023129461961717 51.46755563824611_ -0.2023129461961717 51.468529903319194_ -0.2038776827452146 51.468529903319194_ -0.2038776827452146 51.46755563824611_ -0.2023129461961717 51.46755563824611
2047,5.295728, -0.2023129461961717 51.468529903319194_ -0.2023129461961717 51.46950416839227_ -0.2038776827452146 51.46950416839227_ -0.2038776827452146 51.468529903319194_ -0.2023129461961717 51.468529903319194
2048,5.414309, -0.2023129461961717 51.46950416839227_ -0.2023129461961717 51.47047843346535_ -0.2038776827452146 51.47047843346535_ -0.2038776827452146 51.46950416839227_ -0.2023129461961717 51.46950416839227
2049,6.3051643, -0.2023129461961717 51.47047843346535_ -0.2023129461961717 51.47145269853843_ -0.2038776827452146 51.47145269853843_ -0.2038776827452146 51.47047843346535_ -0.2023129461961717 51.47047843346535
2050,5.9465275, -0.2023129461961717 51.47145269853843_ -0.2023129461961717 51.472426963611504_ -0.2038776827452146 51.472426963611504_ -0.2038776827452146 51.47145269853843_ -0.2023129461961717 51.47145269853843
2051,6.114345, -0.2023129461961717 51.472426963611504_ -0.2023129461961717 51.47340122868459_ -0.2038776827452146 51.47340122868459_ -0.2038776827452146 51.472426963611504_ -0.2023129461961717 51.472426963611504
2052,5.729148, -0.2023129461961717 51.47340122868459_ -0.2023129461961717 51.47437549375766_ -0.2038776827452146 51.47437549375766_ -0.2038776827452146 51.47340122868459_ -0.2023129461961717 51.47340122868459
2053,5.5667753, -0.2023129461961717 51.47437549375766_ -0.2023129461961717 51.475349758830745_ -0.2038776827452146 51.475349758830745_ -0.2038776827452146 51.47437549375766_ -0.2023129461961717 51.47437549375766
2054,5.671323, -0.2023129461961717 51.475349758830745_ -0.2023129461961717 51.47632402390382_ -0.2038776827452146 51.47632402390382_ -0.2038776827452146 51.475349758830745_ -0.2023129461961717 51.475349758830745
2055,5.6217737, -0.2023129461961717 51.47632402390382_ -0.2023129461961717 51.4772982889769_ -0.2038776827452146 51.4772982889769_ -0.2038776827452146 51.47632402390382_ -0.2023129461961717 51.47632402390382
2056,5.537943, -0.2023129461961717 51.4772982889769_ -0.2023129461961717 51.47827255404998_ -0.2038776827452146 51.47827255404998_ -0.2038776827452146 51.4772982889769_ -0.2023129461961717 51.4772982889769
2057,5.5771804, -0.2023129461961717 51.47827255404998_ -0.2023129461961717 51.479246819123055_ -0.2038776827452146 51.479246819123055_ -0.2038776827452146 51.47827255404998_ -0.2023129461961717 51.47827255404998
2058,4.0320992, -0.2023129461961717 51.479246819123055_ -0.2023129461961717 51.48022108419614_ -0.2038776827452146 51.48022108419614_ -0.2038776827452146 51.479246819123055_ -0.2023129461961717 51.479246819123055
2059,5.366831, -0.2023129461961717 51.48022108419614_ -0.2023129461961717 51.481195349269214_ -0.2038776827452146 51.481195349269214_ -0.2038776827452146 51.48022108419614_ -0.2023129461961717 51.48022108419614
2060,5.135711, -0.2023129461961717 51.481195349269214_ -0.2023129461961717 51.48216961434229_ -0.2038776827452146 51.48216961434229_ -0.2038776827452146 51.481195349269214_ -0.2023129461961717 51.481195349269214
2061,4.978889, -0.2023129461961717 51.48216961434229_ -0.2023129461961717 51.48314387941537_ -0.2038776827452146 51.48314387941537_ -0.2038776827452146 51.48216961434229_ -0.2023129461961717 51.48216961434229
2062,5.000498, -0.2023129461961717 51.48314387941537_ -0.2023129461961717 51.48411814448845_ -0.2038776827452146 51.48411814448845_ -0.2038776827452146 51.48314387941537_ -0.2023129461961717 51.48314387941537
2063,5.0721946, -0.2023129461961717 51.48411814448845_ -0.2023129461961717 51.48509240956153_ -0.2038776827452146 51.48509240956153_ -0.2038776827452146 51.48411814448845_ -0.2023129461961717 51.48411814448845
2064,5.48979, -0.2023129461961717 51.48509240956153_ -0.2023129461961717 51.48606667463461_ -0.2038776827452146 51.48606667463461_ -0.2038776827452146 51.48509240956153_ -0.2023129461961717 51.48509240956153
2065,4.0054884, -0.2023129461961717 51.48606667463461_ -0.2023129461961717 51.48704093970768_ -0.2038776827452146 51.48704093970768_ -0.2038776827452146 51.48606667463461_ -0.2023129461961717 51.48606667463461
2066,5.4961805, -0.2023129461961717 51.48704093970768_ -0.2023129461961717 51.488015204780766_ -0.2038776827452146 51.488015204780766_ -0.2038776827452146 51.48704093970768_ -0.2023129461961717 51.48704093970768
2067,5.553856, -0.2023129461961717 51.488015204780766_ -0.2023129461961717 51.48898946985384_ -0.2038776827452146 51.48898946985384_ -0.2038776827452146 51.488015204780766_ -0.2023129461961717 51.488015204780766
2068,4.0054884, -0.2023129461961717 51.48898946985384_ -0.2023129461961717 51.489963734926924_ -0.2038776827452146 51.489963734926924_ -0.2038776827452146 51.48898946985384_ -0.2023129461961717 51.48898946985384
2069,5.432785, -0.2023129461961717 51.489963734926924_ -0.2023129461961717 51.490938_ -0.2038776827452146 51.490938_ -0.2038776827452146 51.489963734926924_ -0.2023129461961717 51.489963734926924
2070,5.5391083, -0.2023129461961717 51.490938_ -0.2023129461961717 51.491912265073076_ -0.2038776827452146 51.491912265073076_ -0.2038776827452146 51.490938_ -0.2023129461961717 51.490938
2071,5.557914, -0.2023129461961717 51.491912265073076_ -0.2023129461961717 51.49288653014616_ -0.2038776827452146 51.49288653014616_ -0.2038776827452146 51.491912265073076_ -0.2023129461961717 51.491912265073076
2072,5.563722, -0.2023129461961717 51.49288653014616_ -0.2023129461961717 51.493860795219234_ -0.2038776827452146 51.493860795219234_ -0.2038776827452146 51.49288653014616_ -0.2023129461961717 51.49288653014616
2073,5.6578436, -0.2023129461961717 51.493860795219234_ -0.2023129461961717 51.49483506029232_ -0.2038776827452146 51.49483506029232_ -0.2038776827452146 51.493860795219234_ -0.2023129461961717 51.493860795219234
2074,5.7086415, -0.2023129461961717 51.49483506029232_ -0.2023129461961717 51.49580932536539_ -0.2038776827452146 51.49580932536539_ -0.2038776827452146 51.49483506029232_ -0.2023129461961717 51.49483506029232
2075,5.246729, -0.2023129461961717 51.49580932536539_ -0.2023129461961717 51.49678359043847_ -0.2038776827452146 51.49678359043847_ -0.2038776827452146 51.49580932536539_ -0.2023129461961717 51.49580932536539
2076,5.43564, -0.2023129461961717 51.49678359043847_ -0.2023129461961717 51.49775785551155_ -0.2038776827452146 51.49775785551155_ -0.2038776827452146 51.49678359043847_ -0.2023129461961717 51.49678359043847
2077,5.3656526, -0.2023129461961717 51.49775785551155_ -0.2023129461961717 51.49873212058463_ -0.2038776827452146 51.49873212058463_ -0.2038776827452146 51.49775785551155_ -0.2023129461961717 51.49775785551155
2078,5.1566124, -0.2023129461961717 51.49873212058463_ -0.2023129461961717 51.49970638565771_ -0.2038776827452146 51.49970638565771_ -0.2038776827452146 51.49873212058463_ -0.2023129461961717 51.49873212058463
2079,5.049999, -0.2023129461961717 51.49970638565771_ -0.2023129461961717 51.500680650730786_ -0.2038776827452146 51.500680650730786_ -0.2038776827452146 51.49970638565771_ -0.2023129461961717 51.49970638565771
2080,4.7915435, -0.2023129461961717 51.500680650730786_ -0.2023129461961717 51.50165491580386_ -0.2038776827452146 51.50165491580386_ -0.2038776827452146 51.500680650730786_ -0.2023129461961717 51.500680650730786
2081,4.7018704, -0.2023129461961717 51.50165491580386_ -0.2023129461961717 51.502629180876944_ -0.2038776827452146 51.502629180876944_ -0.2038776827452146 51.50165491580386_ -0.2023129461961717 51.50165491580386
2082,4.5945992, -0.2023129461961717 51.502629180876944_ -0.2023129461961717 51.50360344595002_ -0.2038776827452146 51.50360344595002_ -0.2038776827452146 51.502629180876944_ -0.2023129461961717 51.502629180876944
2083,4.7131042, -0.2023129461961717 51.50360344595002_ -0.2023129461961717 51.5045777110231_ -0.2038776827452146 51.5045777110231_ -0.2038776827452146 51.50360344595002_ -0.2023129461961717 51.50360344595002
2084,4.7392263, -0.2023129461961717 51.5045777110231_ -0.2023129461961717 51.50555197609618_ -0.2038776827452146 51.50555197609618_ -0.2038776827452146 51.5045777110231_ -0.2023129461961717 51.5045777110231
2085,4.802055, -0.2023129461961717 51.50555197609618_ -0.2023129461961717 51.506526241169254_ -0.2038776827452146 51.506526241169254_ -0.2038776827452146 51.50555197609618_ -0.2023129461961717 51.50555197609618
2086,5.1226897, -0.2023129461961717 51.506526241169254_ -0.2023129461961717 51.50750050624234_ -0.2038776827452146 51.50750050624234_ -0.2038776827452146 51.506526241169254_ -0.2023129461961717 51.506526241169254
2087,4.0054884, -0.2023129461961717 51.50750050624234_ -0.2023129461961717 51.50847477131541_ -0.2038776827452146 51.50847477131541_ -0.2038776827452146 51.50750050624234_ -0.2023129461961717 51.50750050624234
2088,5.11429, -0.2023129461961717 51.50847477131541_ -0.2023129461961717 51.509449036388496_ -0.2038776827452146 51.509449036388496_ -0.2038776827452146 51.50847477131541_ -0.2023129461961717 51.50847477131541
2089,5.0182347, -0.2023129461961717 51.509449036388496_ -0.2023129461961717 51.51042330146157_ -0.2038776827452146 51.51042330146157_ -0.2038776827452146 51.509449036388496_ -0.2023129461961717 51.509449036388496
2090,4.4908447, -0.2023129461961717 51.51042330146157_ -0.2023129461961717 51.51139756653465_ -0.2038776827452146 51.51139756653465_ -0.2038776827452146 51.51042330146157_ -0.2023129461961717 51.51042330146157
2091,4.58363, -0.2023129461961717 51.51139756653465_ -0.2023129461961717 51.51237183160773_ -0.2038776827452146 51.51237183160773_ -0.2038776827452146 51.51139756653465_ -0.2023129461961717 51.51139756653465
2092,4.865587, -0.2023129461961717 51.51237183160773_ -0.2023129461961717 51.513346096680806_ -0.2038776827452146 51.513346096680806_ -0.2038776827452146 51.51237183160773_ -0.2023129461961717 51.51237183160773
2093,5.213544, -0.2023129461961717 51.513346096680806_ -0.2023129461961717 51.51432036175389_ -0.2038776827452146 51.51432036175389_ -0.2038776827452146 51.513346096680806_ -0.2023129461961717 51.513346096680806
2094,5.193318, -0.2023129461961717 51.51432036175389_ -0.2023129461961717 51.515294626826964_ -0.2038776827452146 51.515294626826964_ -0.2038776827452146 51.51432036175389_ -0.2023129461961717 51.51432036175389
2095,5.176781, -0.2023129461961717 51.515294626826964_ -0.2023129461961717 51.51626889190004_ -0.2038776827452146 51.51626889190004_ -0.2038776827452146 51.515294626826964_ -0.2023129461961717 51.515294626826964
2096,5.199744, -0.2023129461961717 51.51626889190004_ -0.2023129461961717 51.51724315697312_ -0.2038776827452146 51.51724315697312_ -0.2038776827452146 51.51626889190004_ -0.2023129461961717 51.51626889190004
2097,5.276041, -0.2023129461961717 51.51724315697312_ -0.2023129461961717 51.5182174220462_ -0.2038776827452146 51.5182174220462_ -0.2038776827452146 51.51724315697312_ -0.2023129461961717 51.51724315697312
2098,5.5033755, -0.2023129461961717 51.5182174220462_ -0.2023129461961717 51.51919168711928_ -0.2038776827452146 51.51919168711928_ -0.2038776827452146 51.5182174220462_ -0.2023129461961717 51.5182174220462
2099,5.622536, -0.2023129461961717 51.51919168711928_ -0.2023129461961717 51.52016595219236_ -0.2038776827452146 51.52016595219236_ -0.2038776827452146 51.51919168711928_ -0.2023129461961717 51.51919168711928
2100,5.208746, -0.2038776827452146 51.46171004780764_ -0.2038776827452146 51.46268431288072_ -0.2054424192942575 51.46268431288072_ -0.2054424192942575 51.46171004780764_ -0.2038776827452146 51.46171004780764
2101,5.4708853, -0.2038776827452146 51.46268431288072_ -0.2038776827452146 51.4636585779538_ -0.2054424192942575 51.4636585779538_ -0.2054424192942575 51.46268431288072_ -0.2038776827452146 51.46268431288072
2102,6.038455, -0.2038776827452146 51.4636585779538_ -0.2038776827452146 51.46463284302688_ -0.2054424192942575 51.46463284302688_ -0.2054424192942575 51.4636585779538_ -0.2038776827452146 51.4636585779538
2103,5.9091287, -0.2038776827452146 51.46463284302688_ -0.2038776827452146 51.46560710809996_ -0.2054424192942575 51.46560710809996_ -0.2054424192942575 51.46463284302688_ -0.2038776827452146 51.46463284302688
2104,5.815122, -0.2038776827452146 51.46560710809996_ -0.2038776827452146 51.466581373173035_ -0.2054424192942575 51.466581373173035_ -0.2054424192942575 51.46560710809996_ -0.2038776827452146 51.46560710809996
2105,5.65816, -0.2038776827452146 51.466581373173035_ -0.2038776827452146 51.46755563824611_ -0.2054424192942575 51.46755563824611_ -0.2054424192942575 51.466581373173035_ -0.2038776827452146 51.466581373173035
2106,6.126126, -0.2038776827452146 51.46755563824611_ -0.2038776827452146 51.468529903319194_ -0.2054424192942575 51.468529903319194_ -0.2054424192942575 51.46755563824611_ -0.2038776827452146 51.46755563824611
2107,5.3969517, -0.2038776827452146 51.468529903319194_ -0.2038776827452146 51.46950416839227_ -0.2054424192942575 51.46950416839227_ -0.2054424192942575 51.468529903319194_ -0.2038776827452146 51.468529903319194
2108,5.642205, -0.2038776827452146 51.46950416839227_ -0.2038776827452146 51.47047843346535_ -0.2054424192942575 51.47047843346535_ -0.2054424192942575 51.46950416839227_ -0.2038776827452146 51.46950416839227
2109,6.9623203, -0.2038776827452146 51.47047843346535_ -0.2038776827452146 51.47145269853843_ -0.2054424192942575 51.47145269853843_ -0.2054424192942575 51.47047843346535_ -0.2038776827452146 51.47047843346535
2110,6.8457537, -0.2038776827452146 51.47145269853843_ -0.2038776827452146 51.472426963611504_ -0.2054424192942575 51.472426963611504_ -0.2054424192942575 51.47145269853843_ -0.2038776827452146 51.47145269853843
2111,5.379467, -0.2038776827452146 51.472426963611504_ -0.2038776827452146 51.47340122868459_ -0.2054424192942575 51.47340122868459_ -0.2054424192942575 51.472426963611504_ -0.2038776827452146 51.472426963611504
2112,5.776516, -0.2038776827452146 51.47340122868459_ -0.2038776827452146 51.47437549375766_ -0.2054424192942575 51.47437549375766_ -0.2054424192942575 51.47340122868459_ -0.2038776827452146 51.47340122868459
2113,5.8792977, -0.2038776827452146 51.47437549375766_ -0.2038776827452146 51.475349758830745_ -0.2054424192942575 51.475349758830745_ -0.2054424192942575 51.47437549375766_ -0.2038776827452146 51.47437549375766
2114,5.8718896, -0.2038776827452146 51.475349758830745_ -0.2038776827452146 51.47632402390382_ -0.2054424192942575 51.47632402390382_ -0.2054424192942575 51.475349758830745_ -0.2038776827452146 51.475349758830745
2115,5.838032, -0.2038776827452146 51.47632402390382_ -0.2038776827452146 51.4772982889769_ -0.2054424192942575 51.4772982889769_ -0.2054424192942575 51.47632402390382_ -0.2038776827452146 51.47632402390382
2116,5.651641, -0.2038776827452146 51.4772982889769_ -0.2038776827452146 51.47827255404998_ -0.2054424192942575 51.47827255404998_ -0.2054424192942575 51.4772982889769_ -0.2038776827452146 51.4772982889769
2117,5.4978595, -0.2038776827452146 51.47827255404998_ -0.2038776827452146 51.479246819123055_ -0.2054424192942575 51.479246819123055_ -0.2054424192942575 51.47827255404998_ -0.2038776827452146 51.47827255404998
2118,4.061306, -0.2038776827452146 51.479246819123055_ -0.2038776827452146 51.48022108419614_ -0.2054424192942575 51.48022108419614_ -0.2054424192942575 51.479246819123055_ -0.2038776827452146 51.479246819123055
2119,5.076328, -0.2038776827452146 51.48022108419614_ -0.2038776827452146 51.481195349269214_ -0.2054424192942575 51.481195349269214_ -0.2054424192942575 51.48022108419614_ -0.2038776827452146 51.48022108419614
2120,5.21364, -0.2038776827452146 51.481195349269214_ -0.2038776827452146 51.48216961434229_ -0.2054424192942575 51.48216961434229_ -0.2054424192942575 51.481195349269214_ -0.2038776827452146 51.481195349269214
2121,5.0504575, -0.2038776827452146 51.48216961434229_ -0.2038776827452146 51.48314387941537_ -0.2054424192942575 51.48314387941537_ -0.2054424192942575 51.48216961434229_ -0.2038776827452146 51.48216961434229
2122,5.0752015, -0.2038776827452146 51.48314387941537_ -0.2038776827452146 51.48411814448845_ -0.2054424192942575 51.48411814448845_ -0.2054424192942575 51.48314387941537_ -0.2038776827452146 51.48314387941537
2123,5.1079264, -0.2038776827452146 51.48411814448845_ -0.2038776827452146 51.48509240956153_ -0.2054424192942575 51.48509240956153_ -0.2054424192942575 51.48411814448845_ -0.2038776827452146 51.48411814448845
2124,5.5270314, -0.2038776827452146 51.48509240956153_ -0.2038776827452146 51.48606667463461_ -0.2054424192942575 51.48606667463461_ -0.2054424192942575 51.48509240956153_ -0.2038776827452146 51.48509240956153
2125,5.519088, -0.2038776827452146 51.48606667463461_ -0.2038776827452146 51.48704093970768_ -0.2054424192942575 51.48704093970768_ -0.2054424192942575 51.48606667463461_ -0.2038776827452146 51.48606667463461
2126,5.42904, -0.2038776827452146 51.48704093970768_ -0.2038776827452146 51.488015204780766_ -0.2054424192942575 51.488015204780766_ -0.2054424192942575 51.48704093970768_ -0.2038776827452146 51.48704093970768
2127,4.0054884, -0.2038776827452146 51.488015204780766_ -0.2038776827452146 51.48898946985384_ -0.2054424192942575 51.48898946985384_ -0.2054424192942575 51.488015204780766_ -0.2038776827452146 51.488015204780766
2128,5.335203, -0.2038776827452146 51.48898946985384_ -0.2038776827452146 51.489963734926924_ -0.2054424192942575 51.489963734926924_ -0.2054424192942575 51.48898946985384_ -0.2038776827452146 51.48898946985384
2129,5.434806, -0.2038776827452146 51.489963734926924_ -0.2038776827452146 51.490938_ -0.2054424192942575 51.490938_ -0.2054424192942575 51.489963734926924_ -0.2038776827452146 51.489963734926924
2130,5.5424013, -0.2038776827452146 51.490938_ -0.2038776827452146 51.491912265073076_ -0.2054424192942575 51.491912265073076_ -0.2054424192942575 51.490938_ -0.2038776827452146 51.490938
2131,5.5378366, -0.2038776827452146 51.491912265073076_ -0.2038776827452146 51.49288653014616_ -0.2054424192942575 51.49288653014616_ -0.2054424192942575 51.491912265073076_ -0.2038776827452146 51.491912265073076
2132,5.5707636, -0.2038776827452146 51.49288653014616_ -0.2038776827452146 51.493860795219234_ -0.2054424192942575 51.493860795219234_ -0.2054424192942575 51.49288653014616_ -0.2038776827452146 51.49288653014616
2133,5.4829664, -0.2038776827452146 51.493860795219234_ -0.2038776827452146 51.49483506029232_ -0.2054424192942575 51.49483506029232_ -0.2054424192942575 51.493860795219234_ -0.2038776827452146 51.493860795219234
2134,5.718641, -0.2038776827452146 51.49483506029232_ -0.2038776827452146 51.49580932536539_ -0.2054424192942575 51.49580932536539_ -0.2054424192942575 51.49483506029232_ -0.2038776827452146 51.49483506029232
2135,5.2971306, -0.2038776827452146 51.49580932536539_ -0.2038776827452146 51.49678359043847_ -0.2054424192942575 51.49678359043847_ -0.2054424192942575 51.49580932536539_ -0.2038776827452146 51.49580932536539
2136,5.407643, -0.2038776827452146 51.49678359043847_ -0.2038776827452146 51.49775785551155_ -0.2054424192942575 51.49775785551155_ -0.2054424192942575 51.49678359043847_ -0.2038776827452146 51.49678359043847
2137,5.476038, -0.2038776827452146 51.49775785551155_ -0.2038776827452146 51.49873212058463_ -0.2054424192942575 51.49873212058463_ -0.2054424192942575 51.49775785551155_ -0.2038776827452146 51.49775785551155
2138,5.305818, -0.2038776827452146 51.49873212058463_ -0.2038776827452146 51.49970638565771_ -0.2054424192942575 51.49970638565771_ -0.2054424192942575 51.49873212058463_ -0.2038776827452146 51.49873212058463
2139,5.109164, -0.2038776827452146 51.49970638565771_ -0.2038776827452146 51.500680650730786_ -0.2054424192942575 51.500680650730786_ -0.2054424192942575 51.49970638565771_ -0.2038776827452146 51.49970638565771
2140,4.6351895, -0.2038776827452146 51.500680650730786_ -0.2038776827452146 51.50165491580386_ -0.2054424192942575 51.50165491580386_ -0.2054424192942575 51.500680650730786_ -0.2038776827452146 51.500680650730786
2141,4.517899, -0.2038776827452146 51.50165491580386_ -0.2038776827452146 51.502629180876944_ -0.2054424192942575 51.502629180876944_ -0.2054424192942575 51.50165491580386_ -0.2038776827452146 51.50165491580386
2142,4.528026, -0.2038776827452146 51.502629180876944_ -0.2038776827452146 51.50360344595002_ -0.2054424192942575 51.50360344595002_ -0.2054424192942575 51.502629180876944_ -0.2038776827452146 51.502629180876944
2143,4.645548, -0.2038776827452146 51.50360344595002_ -0.2038776827452146 51.5045777110231_ -0.2054424192942575 51.5045777110231_ -0.2054424192942575 51.50360344595002_ -0.2038776827452146 51.50360344595002
2144,4.98011, -0.2038776827452146 51.5045777110231_ -0.2038776827452146 51.50555197609618_ -0.2054424192942575 51.50555197609618_ -0.2054424192942575 51.5045777110231_ -0.2038776827452146 51.5045777110231
2145,5.2451086, -0.2038776827452146 51.50555197609618_ -0.2038776827452146 51.506526241169254_ -0.2054424192942575 51.506526241169254_ -0.2054424192942575 51.50555197609618_ -0.2038776827452146 51.50555197609618
2146,5.321772, -0.2038776827452146 51.506526241169254_ -0.2038776827452146 51.50750050624234_ -0.2054424192942575 51.50750050624234_ -0.2054424192942575 51.506526241169254_ -0.2038776827452146 51.506526241169254
2147,5.2617073, -0.2038776827452146 51.50750050624234_ -0.2038776827452146 51.50847477131541_ -0.2054424192942575 51.50847477131541_ -0.2054424192942575 51.50750050624234_ -0.2038776827452146 51.50750050624234
2148,5.0258455, -0.2038776827452146 51.50847477131541_ -0.2038776827452146 51.509449036388496_ -0.2054424192942575 51.509449036388496_ -0.2054424192942575 51.50847477131541_ -0.2038776827452146 51.50847477131541
2149,4.818239, -0.2038776827452146 51.509449036388496_ -0.2038776827452146 51.51042330146157_ -0.2054424192942575 51.51042330146157_ -0.2054424192942575 51.509449036388496_ -0.2038776827452146 51.509449036388496
2150,4.78499, -0.2038776827452146 51.51042330146157_ -0.2038776827452146 51.51139756653465_ -0.2054424192942575 51.51139756653465_ -0.2054424192942575 51.51042330146157_ -0.2038776827452146 51.51042330146157
2151,4.8505993, -0.2038776827452146 51.51139756653465_ -0.2038776827452146 51.51237183160773_ -0.2054424192942575 51.51237183160773_ -0.2054424192942575 51.51139756653465_ -0.2038776827452146 51.51139756653465
2152,4.0054884, -0.2038776827452146 51.51237183160773_ -0.2038776827452146 51.513346096680806_ -0.2054424192942575 51.513346096680806_ -0.2054424192942575 51.51237183160773_ -0.2038776827452146 51.51237183160773
2153,4.0054884, -0.2038776827452146 51.513346096680806_ -0.2038776827452146 51.51432036175389_ -0.2054424192942575 51.51432036175389_ -0.2054424192942575 51.513346096680806_ -0.2038776827452146 51.513346096680806
2154,5.116347, -0.2038776827452146 51.51432036175389_ -0.2038776827452146 51.515294626826964_ -0.2054424192942575 51.515294626826964_ -0.2054424192942575 51.51432036175389_ -0.2038776827452146 51.51432036175389
2155,5.0858865, -0.2038776827452146 51.515294626826964_ -0.2038776827452146 51.51626889190004_ -0.2054424192942575 51.51626889190004_ -0.2054424192942575 51.515294626826964_ -0.2038776827452146 51.515294626826964
2156,5.0787506, -0.2038776827452146 51.51626889190004_ -0.2038776827452146 51.51724315697312_ -0.2054424192942575 51.51724315697312_ -0.2054424192942575 51.51626889190004_ -0.2038776827452146 51.51626889190004
2157,5.203953, -0.2038776827452146 51.51724315697312_ -0.2038776827452146 51.5182174220462_ -0.2054424192942575 51.5182174220462_ -0.2054424192942575 51.51724315697312_ -0.2038776827452146 51.51724315697312
2158,5.397866, -0.2038776827452146 51.5182174220462_ -0.2038776827452146 51.51919168711928_ -0.2054424192942575 51.51919168711928_ -0.2054424192942575 51.5182174220462_ -0.2038776827452146 51.5182174220462
2159,5.394065, -0.2038776827452146 51.51919168711928_ -0.2038776827452146 51.52016595219236_ -0.2054424192942575 51.52016595219236_ -0.2054424192942575 51.51919168711928_ -0.2038776827452146 51.51919168711928
2160,5.556802, -0.2054424192942575 51.46171004780764_ -0.2054424192942575 51.46268431288072_ -0.2070071558433005 51.46268431288072_ -0.2070071558433005 51.46171004780764_ -0.2054424192942575 51.46171004780764
